command,mean,stddev,median,user,system,min,max
10a,10.98236995998,0.015790132629834714,10.989835234380001,0.01066482,0.00319816,10.95927586038,10.99710856838
11a,0.033318776980000006,0.0003619500194740977,0.03347031838,0.01050262,0.00311296,0.032877360380000005,0.033708027380000005
11b,0.019317443580000003,0.00047411263606204364,0.019250860380000002,0.01033662,0.00285856,0.018850568380000002,0.02009815238
11c,2.39435377638,0.098378010918588,2.34925465138,0.022308019999999998,0.0036705600000000007,2.28711548438,2.49981323538
11d,1.8166982181800002,0.006638387171435694,1.8186428603800002,0.03224762,0.00410776,1.80873535938,1.8254606513800002
12a,1.39536480978,0.007162770333023903,1.39674277638,0.01091882,0.00303376,1.38760940138,1.40387844338
12b,0.58246561818,0.0014815367821365759,0.5823410683800001,0.010578420000000002,0.00299096,0.5807911093800001,0.58457731838
12c,3.9140338431799995,0.010559211935299974,3.91454215138,0.01502782,0.0036399600000000002,3.89896802638,3.92655527738
13a,3.1225572019800003,0.05011949963236457,3.10648098538,0.12011601999999999,0.00899416,3.08895994338,3.21116677738
13b,4.742384718379999,0.02524358944329644,4.73679773438,0.011087819999999998,0.0036509600000000004,4.72275669338,4.78622956838
13c,4.67550175218,0.031424445844013445,4.6582000273799995,0.01072742,0.0035183599999999995,4.64872802738,4.718909110379999
13d,17.18586425998,0.059632462869659175,17.18844190138,0.6282710199999999,0.06161816,17.101731360379997,17.25903619338
14a,3.4150439515799995,0.02085432487132401,3.40813702638,0.010966020000000002,0.0034131599999999997,3.39402940138,3.44630848538
14b,3.0223937433800003,0.15810720725670688,3.08710702638,0.010949819999999999,0.00419656,2.83810419338,3.18933777638
14c,10.69850527698,0.08778953490349037,10.70571794338,0.01278122,0.00353136,10.568732027380001,10.78138369338
15a,1.59389342658,0.004890778040299995,1.59175119338,0.01080962,0.0030351600000000007,1.58846623538,1.5991027343800002
15b,0.96392281818,0.003559004147186089,0.9625383593800001,0.010650219999999998,0.00318996,0.9612486933800001,0.9701289433800001
15c,5.0306731851799995,0.0022419629827086372,5.03100723538,0.012592419999999998,0.0032285600000000005,5.02700527638,5.0330469853799995
15d,5.02745501018,0.06551469624284993,4.986628735379999,0.02136922,0.0041715599999999995,4.98362840138,5.13302952638
16a,0.04878569338000001,0.0002859072514846388,0.04890519338,0.01036602,0.00300856,0.04836786038,0.049106651380000005
