command,mean,stddev,median,user,system,min,max
10a,11.16184312498,0.09063868997129565,11.14814928298,0.01086114,0.003930640000000001,11.07336257498,11.25681157498
11a,0.03360960018,0.0011710917087725042,0.033062532979999996,0.01049294,0.0029770400000000002,0.03241024198,0.03488507498
11b,0.01972658318,0.0010328636442704815,0.019312241980000002,0.010393139999999999,0.00310584,0.018987157980000002,0.02152449098
11c,2.3756825583800003,0.01981156983263259,2.37060415898,0.022252340000000002,0.0040554399999999996,2.35442807498,2.4041490329800004
11d,1.8450126833799998,0.028878156049167835,1.85098940798,0.03241894000000001,0.00432124,1.81049378398,1.87865453298
12a,1.41089140838,0.020155988839050544,1.40231699198,0.010982539999999999,0.0032104399999999997,1.39619565898,1.44618949098
12b,0.5904123667800001,0.004699495497616522,0.58877007498,0.01053774,0.0030904400000000003,0.5870361589800001,0.59865103298
12c,4.13071384198,0.4064676209667998,3.94882178398,0.015239939999999999,0.00409144,3.8800343669800004,4.85168219998
13a,3.05915685818,0.007822764144426517,3.0576259499800003,0.12047994,0.00865324,3.04916569998,3.0690252409800003
13b,4.65126314978,0.018539735283226624,4.65242124198,0.010991339999999999,0.0031214400000000005,4.62309524198,4.66933461598
13c,4.59640081638,0.03341012813721898,4.58909015798,0.010807339999999999,0.0031620400000000005,4.57103303298,4.65335207498
13d,16.14058129138,0.024664248197153484,16.12870636698,0.62846154,0.06213444,16.11291190798,16.17149328298
14a,3.39631669138,0.006302179661298088,3.39808761598,0.010924939999999998,0.00305884,3.38577828298,3.40213011698
14b,2.9210051999800006,0.023311849249755278,2.9161776999800004,0.01060494,0.00365184,2.89715207498,2.96003257498
14c,10.86621238358,0.05923608277624725,10.87525424198,0.01278474,0.00372624,10.78425036698,10.92888490898
15a,1.5903928999799999,0.005412745386592963,1.59272532498,0.010795739999999998,0.00313504,1.58327219998,1.5963135339799999
15b,0.9671366997799999,0.0013836590011155878,0.96715794998,0.01053074,0.003192840000000001,0.9655582419800001,0.96915265798
15c,4.80599444978,0.2118939082562514,4.66319490798,0.01260694,0.00340644,4.63608811598,5.0495994499800005
15d,4.97734194158,0.017435161016725938,4.96705969998,0.021249340000000005,0.004553840000000001,4.9662384499800005,5.00689403298
16a,0.04685939158,0.00040970409368994506,0.04694049098,0.01052054,0.0031072400000000003,0.04636799198,0.04730465798
16b,0.04843664138,0.00047725325009401415,0.04866424098,0.01049194,0.00316964,0.04775028298,0.04893340898
