label,join_buffer_size_bytes,spill_ratio,spill_count,optimistic_count,optimism_level,duration_s
q4-1,2097152,0.0,0,0,0.0,250.951906542
q4-1,2097152,0.0,0,0,0.0,251.199986423
q4-1,2097152,0.0,0,0,0.0,252.527944183
q4-1,2097152,0.0,0,0,0.0,250.647517418
q4-1,2097152,0.0,0,0,0.0,250.4070219
q4-1,2097152,0.0,0,0,0.0,249.894339395
q4-1,2097152,0.0,0,0,0.0,250.584220348
q4-1,2097152,0.0,0,0,0.0,251.331295595
q4-1,2097152,0.0,0,0,0.0,251.090400422
q4-1,2097152,0.0,0,0,0.0,250.912284005
q4-1,2097152,0.0,0,0,0.1,251.460438605
q4-1,2097152,0.0,0,0,0.1,253.19058178
q4-1,2097152,0.0,0,0,0.1,251.938953442
q4-1,2097152,0.0,0,0,0.1,249.585659625
q4-1,2097152,0.0,0,0,0.1,247.844842966
q4-1,2097152,0.0,0,0,0.1,251.584940751
q4-1,2097152,0.0,0,0,0.1,251.592894724
q4-1,2097152,0.0,0,0,0.1,249.570863073
q4-1,2097152,0.0,0,0,0.1,248.209275397
q4-1,2097152,0.0,0,0,0.1,247.665529224
q4-1,2097152,0.0,0,0,0.2,253.611193395
q4-1,2097152,0.0,0,0,0.2,251.672464913
q4-1,2097152,0.0,0,0,0.2,250.4292986
q4-1,2097152,0.0,0,0,0.2,249.035306504
q4-1,2097152,0.0,0,0,0.2,249.861512763
q4-1,2097152,0.0,0,0,0.2,250.292051908
q4-1,2097152,0.0,0,0,0.2,249.969453887
q4-1,2097152,0.0,0,0,0.2,250.780149487
q4-1,2097152,0.0,0,0,0.2,253.966732923
q4-1,2097152,0.0,0,0,0.2,249.459063335
q4-1,2097152,0.0,0,1,0.3,297.390795338
q4-1,2097152,0.0,0,1,0.3,295.541668091
q4-1,2097152,0.0,0,1,0.3,292.936684422
q4-1,2097152,0.0,0,1,0.3,295.564167922
q4-1,2097152,0.0,0,1,0.3,293.86302048
q4-1,2097152,0.0,0,1,0.3,295.345958165
q4-1,2097152,0.0,0,1,0.3,295.536607282
q4-1,2097152,0.0,0,1,0.3,295.825674516
q4-1,2097152,0.0,0,1,0.3,295.693304362
q4-1,2097152,0.0,0,1,0.3,290.485015525
q4-1,2097152,0.0,0,1,0.4,290.606845236
q4-1,2097152,0.0,0,1,0.4,288.014945111
q4-1,2097152,0.0,0,1,0.4,291.122325206
q4-1,2097152,0.0,0,1,0.4,296.442731888
q4-1,2097152,0.0,0,1,0.4,289.732772399
q4-1,2097152,0.0,0,1,0.4,294.615259149
q4-1,2097152,0.0,0,1,0.4,289.472456864
q4-1,2097152,0.0,0,1,0.4,293.085587467
q4-1,2097152,0.0,0,1,0.4,294.186843982
q4-1,2097152,0.0,0,1,0.4,291.659214509
q4-1,2097152,0.0,0,1,0.5,291.289001153
q4-1,2097152,0.0,0,1,0.5,297.967296619
q4-1,2097152,0.0,0,1,0.5,290.671401921
q4-1,2097152,0.0,0,1,0.5,291.967265154
q4-1,2097152,0.0,0,1,0.5,291.909501562
q4-1,2097152,0.0,0,1,0.5,293.841092808
q4-1,2097152,0.0,0,1,0.5,295.259046504
q4-1,2097152,0.0,0,1,0.5,292.306950743
q4-1,2097152,0.0,0,1,0.5,298.630406453
q4-1,2097152,0.0,0,1,0.5,291.482187682
q4-1,2097152,0.0,0,1,0.6,293.103789245
q4-1,2097152,0.0,0,1,0.6,288.987381507
q4-1,2097152,0.0,0,1,0.6,289.50069753
q4-1,2097152,0.0,0,1,0.6,289.809807015
q4-1,2097152,0.0,0,1,0.6,291.583553535
q4-1,2097152,0.0,0,1,0.6,287.968271221
q4-1,2097152,0.0,0,1,0.6,288.968662197
q4-1,2097152,0.0,0,1,0.6,293.994970675
q4-1,2097152,0.0,0,1,0.6,292.057657197
q4-1,2097152,0.0,0,1,0.6,290.726571854
q4-1,2097152,0.0,0,1,0.7,290.946100787
q4-1,2097152,0.0,0,1,0.7,290.890799513
q4-1,2097152,0.0,0,1,0.7,291.308500748
q4-1,2097152,0.0,0,1,0.7,293.676796161
q4-1,2097152,0.0,0,1,0.7,295.100416563
q4-1,2097152,0.0,0,1,0.7,292.871692448
q4-1,2097152,0.0,0,1,0.7,290.964370122
q4-1,2097152,0.0,0,1,0.7,288.66330915
q4-1,2097152,0.0,0,1,0.7,290.369146514
q4-1,2097152,0.0,0,1,0.7,291.864638467
q4-1,2097152,0.0,0,1,0.8,290.876819698
q4-1,2097152,0.0,0,1,0.8,294.225925083
q4-1,2097152,0.0,0,1,0.8,288.988755551
q4-1,2097152,0.0,0,1,0.8,287.086167389
q4-1,2097152,0.0,0,1,0.8,293.484448034
q4-1,2097152,0.0,0,1,0.8,291.78183724
q4-1,2097152,0.0,0,1,0.8,291.221578527
q4-1,2097152,0.0,0,1,0.8,291.486875951
q4-1,2097152,0.0,0,1,0.8,291.336246059
q4-1,2097152,0.0,0,1,0.8,290.046260346
q4-1,2097152,0.0,0,1,0.9,292.103652259
q4-1,2097152,0.0,0,1,0.9,293.460033371
q4-1,2097152,0.0,0,1,0.9,293.275579399
q4-1,2097152,0.0,0,1,0.9,293.318746238
q4-1,2097152,0.0,0,1,0.9,295.991233899
q4-1,2097152,0.0,0,1,0.9,288.281066034
q4-1,2097152,0.0,0,1,0.9,291.767540851
q4-1,2097152,0.0,0,1,0.9,289.606510281
q4-1,2097152,0.0,0,1,0.9,289.969116067
q4-1,2097152,0.0,0,1,0.9,290.6834331
q4-1,2097152,0.0,0,1,1.0,291.459073027
q4-1,2097152,0.0,0,1,1.0,293.695443028
q4-1,2097152,0.0,0,1,1.0,292.578097766
q4-1,2097152,0.0,0,1,1.0,294.492626676
q4-1,2097152,0.0,0,1,1.0,294.569849813
q4-1,2097152,0.0,0,1,1.0,293.187796183
q4-1,2097152,0.0,0,1,1.0,287.348872538
q4-1,2097152,0.0,0,1,1.0,293.905427162
q4-1,2097152,0.0,0,1,1.0,294.457060873
q4-1,2097152,0.0,0,1,1.0,293.02536505
