label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,118.30840637,2,1
384KB,393216,0.5,112.533873525,2,1
512KB,524288,0.5,109.365349924,2,1
768KB,786432,0.5,103.498893981,2,1
1MB,1048576,0.5,111.120724326,2,1
1.5MB,1572864,0.5,104.544146782,2,1
2MB,2097152,0.5,109.707119286,2,1
3MB,3145728,0.5,105.275338962,2,1
4MB,4194304,0.5,110.263940346,2,1
6MB,6291456,0.5,111.347176861,2,1
