label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,0.347040837,2,0
384KB,393216,0.0,0.348343688,2,0
512KB,524288,0.0,0.342148997,2,0
768KB,786432,0.0,0.348508658,2,0
1MB,1048576,0.0,0.341494344,2,0
1.5MB,1572864,0.0,0.332607443,2,0
2MB,2097152,0.0,0.340964098,2,0
3MB,3145728,0.0,0.331422111,2,0
4MB,4194304,0.0,0.330213627,2,0
6MB,6291456,0.0,0.329753731,2,0
