label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,0.351700986,2,0
384KB,393216,0.0,0.352561048,2,0
512KB,524288,0.0,0.342530938,2,0
768KB,786432,0.0,0.34183196,2,0
1MB,1048576,0.0,0.344349659,2,0
1.5MB,1572864,0.0,0.336879177,2,0
2MB,2097152,0.0,0.334791984,2,0
3MB,3145728,0.0,0.331525371,2,0
4MB,4194304,0.0,0.334773364,2,0
6MB,6291456,0.0,0.33405337,2,0
