label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,4.142126888,1,0
384KB,393216,0.0,4.157585192,1,0
512KB,524288,0.0,4.138725436,1,0
768KB,786432,0.0,5.480495525,2,0
1MB,1048576,0.0,5.466274225,2,0
1.5MB,1572864,0.0,5.477314657,2,0
2MB,2097152,0.0,5.424375259,2,0
3MB,3145728,0.0,5.048896985,2,0
4MB,4194304,0.0,4.496768741,2,0
6MB,6291456,0.0,4.496973732,2,0
