label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,33.920956827,2,0
384KB,393216,1.0,72.832550213,1,1
512KB,524288,1.0,67.36294905,1,1
768KB,786432,1.0,63.418434746,1,1
1MB,1048576,1.0,127.721758105,1,1
1.5MB,1572864,1.0,62.633338357,1,1
2MB,2097152,1.0,62.271524157,1,1
3MB,3145728,1.0,60.774992264,1,1
4MB,4194304,1.0,59.995633218,1,1
6MB,6291456,1.0,57.55690223,1,1
