label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,2.506782514,1,0
384KB,393216,0.0,2.499293088,1,0
512KB,524288,0.0,2.4837732,1,0
768KB,786432,0.0,2.504813708,1,0
1MB,1048576,0.0,2.513464586,1,0
1.5MB,1572864,0.0,2.520583174,1,0
2MB,2097152,0.0,2.5114429339999997,1,0
3MB,3145728,0.0,2.508795688,1,0
4MB,4194304,0.0,2.517377905,1,0
6MB,6291456,0.0,2.468124715,1,0
