label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,23.799109593,2,1
384KB,393216,0.5,23.949187359,2,1
512KB,524288,0.5,23.804572391,2,1
768KB,786432,0.5,24.080776265,2,1
1MB,1048576,0.5,23.967638062,2,1
1.5MB,1572864,0.5,24.27318276,2,1
2MB,2097152,0.5,24.140494033,2,1
3MB,3145728,0.5,23.665274832,2,1
4MB,4194304,0.5,23.838661275,2,1
6MB,6291456,0.5,23.898955125,2,1
