label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,23.648458434,2,0
384KB,393216,0.0,23.12009109,2,0
512KB,524288,0.0,22.920583642,2,0
768KB,786432,0.0,22.986230548,2,0
1MB,1048576,0.0,22.66452647,2,0
1.5MB,1572864,0.0,22.821804948,2,0
2MB,2097152,0.0,22.808773492,2,0
3MB,3145728,0.0,22.886395568,2,0
4MB,4194304,0.0,22.917229027,2,0
6MB,6291456,0.0,22.737654676,2,0
