label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,12.368149801,1,0
384KB,393216,0.0,12.506805429,1,0
512KB,524288,0.0,12.274952351,1,0
768KB,786432,0.0,12.452822031,1,0
1MB,1048576,0.0,12.566726874,1,0
1.5MB,1572864,0.0,12.803579629,1,0
2MB,2097152,0.0,12.623102068,1,0
3MB,3145728,0.0,12.400624178,1,0
4MB,4194304,0.0,12.239394399,1,0
6MB,6291456,0.0,12.18692666,1,0
