label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,4.646332073,1,0
384KB,393216,0.0,4.4640125,1,0
512KB,524288,0.0,4.445933106,1,0
768KB,786432,0.0,4.418676224,1,0
1MB,1048576,0.0,4.418478775,1,0
1.5MB,1572864,0.0,4.418737994,1,0
2MB,2097152,0.0,4.239622234,0,0
3MB,3145728,0.0,4.209377205,0,0
4MB,4194304,0.0,4.449439777,1,0
6MB,6291456,0.0,4.443420745,1,0
