label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,47.131494235,1,1
384KB,393216,1.0,42.707811758,1,1
512KB,524288,1.0,38.394928783,1,1
768KB,786432,1.0,34.800959908,1,1
1MB,1048576,1.0,33.897210146,1,1
1.5MB,1572864,0.0,25.603465731,1,0
2MB,2097152,0.0,25.404213737,1,0
3MB,3145728,0.0,25.238620803,1,0
4MB,4194304,0.0,25.204515424,1,0
6MB,6291456,0.0,24.942726106,1,0
