label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,206.945017044,1,1
384KB,393216,1.0,168.02734527,1,1
512KB,524288,1.0,145.120296701,1,1
768KB,786432,0.0,24.24367485,1,0
1MB,1048576,0.0,23.718586169,1,0
1.5MB,1572864,1.0,284.762135058,1,1
2MB,2097152,1.0,248.437266919,1,1
3MB,3145728,1.0,229.259577781,1,1
4MB,4194304,1.0,209.969244816,1,1
6MB,6291456,1.0,197.977651133,1,1
