label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,15.227039322,3,0
384KB,393216,0.0,15.793508023,3,0
512KB,524288,0.0,15.303860733,3,0
768KB,786432,0.0,15.802515348,3,0
1MB,1048576,0.0,17.290268095,3,0
1.5MB,1572864,0.0,16.504609972,3,0
2MB,2097152,0.0,16.838091343,3,0
3MB,3145728,0.0,17.308579082,3,0
4MB,4194304,0.0,16.306665557,2,0
6MB,6291456,0.0,14.961977553,2,0
