label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,29.375238879,2,1
384KB,393216,0.5,28.851981576,2,1
512KB,524288,0.5,29.318264327,2,1
768KB,786432,0.5,29.948732089,2,1
1MB,1048576,0.5,30.950811309,2,1
1.5MB,1572864,0.5,29.988088174,2,1
2MB,2097152,0.5,29.36567481,2,1
3MB,3145728,0.5,28.60077971,2,1
4MB,4194304,0.5,28.377236115,2,1
6MB,6291456,0.5,28.24696934,2,1
