label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,11.150046924,1,0
384KB,393216,0.0,11.272856782,1,0
512KB,524288,0.0,11.204644699,1,0
768KB,786432,0.0,11.260521661,1,0
1MB,1048576,0.0,11.233996277,1,0
1.5MB,1572864,0.0,11.97006827,2,0
2MB,2097152,0.0,11.927577824,2,0
3MB,3145728,0.0,11.98172516,1,0
4MB,4194304,0.0,11.885345647,1,0
6MB,6291456,0.0,11.934030731,1,0
