label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,42.226213222,1,1
384KB,393216,1.0,42.986515389,1,1
512KB,524288,1.0,40.984829693,1,1
768KB,786432,1.0,43.133008578,1,1
1MB,1048576,1.0,40.986865034,1,1
1.5MB,1572864,1.0,44.218982024,1,1
2MB,2097152,1.0,45.327072706,1,1
3MB,3145728,1.0,43.574566061,1,1
4MB,4194304,1.0,43.551328787,1,1
6MB,6291456,0.0,45.310754628,1,0
