label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,36.200671877,1,1
384KB,393216,1.0,36.331895953,1,1
512KB,524288,1.0,35.851714518,1,1
768KB,786432,1.0,35.992295292,1,1
1MB,1048576,1.0,35.672668604,1,1
1.5MB,1572864,0.0,34.776126946,1,0
2MB,2097152,0.0,34.705542235,1,0
3MB,3145728,0.0,34.97027158,1,0
4MB,4194304,0.0,34.818424688,1,0
6MB,6291456,0.0,34.86958777,1,0
