label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,30.647813432,1,0
384KB,393216,0.0,30.401545971,1,0
512KB,524288,0.0,30.678463504,1,0
768KB,786432,0.0,30.732085903,1,0
1MB,1048576,0.0,30.768814823,1,0
1.5MB,1572864,0.0,32.018512807,1,0
2MB,2097152,0.0,32.049848982,1,0
3MB,3145728,0.0,30.615313184,1,0
4MB,4194304,0.0,30.724269167,1,0
6MB,6291456,0.0,30.450603148,1,0
