label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,24.291697727,2,0
384KB,393216,0.0,21.905213991,2,0
512KB,524288,0.0,20.179084382,2,0
768KB,786432,0.0,19.039361246,2,0
1MB,1048576,0.0,18.383046534,2,0
1.5MB,1572864,0.0,18.288302901,2,0
2MB,2097152,0.0,17.732949081,2,0
3MB,3145728,0.0,16.800607556,2,0
4MB,4194304,0.0,16.18041477,2,0
6MB,6291456,0.0,15.71451909,2,0
