label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,2.828073783,2,0
384KB,393216,0.0,2.823240369,2,0
512KB,524288,0.0,2.8454064519999998,2,0
768KB,786432,0.0,2.806843019,2,0
1MB,1048576,0.0,2.820097485,2,0
1.5MB,1572864,0.0,2.820933509,2,0
2MB,2097152,0.0,2.80449065,2,0
3MB,3145728,0.0,2.826385526,2,0
4MB,4194304,0.0,2.841197539,2,0
6MB,6291456,0.0,2.823540375,2,0
