label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,0.11904075,1,0
384KB,393216,0.0,0.120563112,1,0
512KB,524288,0.0,0.120454585,1,0
768KB,786432,0.0,0.119690476,1,0
1MB,1048576,0.0,0.11975301,1,0
1.5MB,1572864,0.0,0.118451392,1,0
2MB,2097152,0.0,0.118889149,1,0
3MB,3145728,0.0,0.119424449,1,0
4MB,4194304,0.0,0.118994744,1,0
6MB,6291456,0.0,0.119751712,1,0
