label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,54.294878144,2,0
384KB,393216,0.0,39.89779846,2,0
512KB,524288,0.0,32.963362448,2,0
768KB,786432,0.0,26.693242721,2,0
1MB,1048576,0.0,24.772231296,2,0
1.5MB,1572864,0.0,20.359579962,2,0
2MB,2097152,0.0,20.032472598,2,0
3MB,3145728,0.0,18.279707517,2,0
4MB,4194304,0.0,18.091769239,2,0
6MB,6291456,0.0,14.637160891,2,0
