label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,17.015565238,2,0
384KB,393216,0.0,16.933221208,2,0
512KB,524288,0.0,15.962269631,2,0
768KB,786432,0.0,15.485791832,2,0
1MB,1048576,0.0,14.85887524,2,0
1.5MB,1572864,0.0,14.714322982,2,0
2MB,2097152,0.0,14.396016791,2,0
3MB,3145728,0.0,14.206670902,2,0
4MB,4194304,0.0,13.978718259,2,0
6MB,6291456,0.0,13.964484725,2,0
