label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,23.664055739,1,0
384KB,393216,0.0,23.535103595,1,0
512KB,524288,0.0,23.450172513,1,0
768KB,786432,0.0,23.493042231,1,0
1MB,1048576,0.0,23.069102184,1,0
1.5MB,1572864,0.0,22.962698296,1,0
2MB,2097152,0.0,22.924971988,1,0
3MB,3145728,0.0,22.900996783,1,0
4MB,4194304,0.0,22.947184832,1,0
6MB,6291456,0.0,22.959996395,1,0
