label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,34.499847251,1,1
384KB,393216,1.0,34.436203976,1,1
512KB,524288,1.0,34.127610804,1,1
768KB,786432,0.0,33.784665684,1,0
1MB,1048576,0.0,33.982527392,1,0
1.5MB,1572864,0.0,33.960194591,1,0
2MB,2097152,0.0,35.131033024,2,0
3MB,3145728,0.0,35.395740895,2,0
4MB,4194304,0.0,33.821359508,2,0
6MB,6291456,0.0,35.332386632,2,0
