label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,11.787689817,1,0
384KB,393216,0.0,11.304498781,1,0
512KB,524288,0.0,11.200292936,1,0
768KB,786432,0.0,11.254040055,1,0
1MB,1048576,0.0,11.288486259,1,0
1.5MB,1572864,0.0,11.244980576,1,0
2MB,2097152,0.0,11.330654306,1,0
3MB,3145728,0.0,11.242690435,1,0
4MB,4194304,0.0,11.19199489,1,0
6MB,6291456,0.0,11.287936904,1,0
