label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,2.416867188,1,0
384KB,393216,0.0,2.391692044,1,0
512KB,524288,0.0,2.415866755,1,0
768KB,786432,0.0,2.404074697,1,0
1MB,1048576,0.0,2.41320057,1,0
1.5MB,1572864,0.0,2.403172233,1,0
2MB,2097152,0.0,2.416131959,1,0
3MB,3145728,0.0,2.441915953,1,0
4MB,4194304,0.0,2.405689914,1,0
6MB,6291456,0.0,2.435375766,1,0
