label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,23.116504007,2,1
384KB,393216,0.5,23.443777249,2,1
512KB,524288,0.5,23.266442349,2,1
768KB,786432,0.0,23.390079846,2,0
1MB,1048576,0.0,23.260831555,2,0
1.5MB,1572864,0.0,22.997843234,2,0
2MB,2097152,0.0,23.018475486,2,0
3MB,3145728,0.0,23.123624589,2,0
4MB,4194304,0.0,22.961971586,2,0
6MB,6291456,0.0,23.316368162,2,0
