label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,11.952302324,1,0
384KB,393216,0.0,11.49408807,1,0
512KB,524288,0.0,11.407527703,1,0
768KB,786432,0.0,11.502694767,1,0
1MB,1048576,0.0,11.340101015,1,0
1.5MB,1572864,0.0,11.322166172,1,0
2MB,2097152,0.0,11.362903333,1,0
3MB,3145728,0.0,11.303385195,1,0
4MB,4194304,0.0,11.338880042,1,0
6MB,6291456,0.0,11.311258472,1,0
