label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,33.8948311,1,1
384KB,393216,1.0,33.871210864,1,1
512KB,524288,1.0,33.807364755,1,1
768KB,786432,1.0,33.57150184,1,1
1MB,1048576,1.0,33.570487498,1,1
1.5MB,1572864,0.0,33.281012372,1,0
2MB,2097152,0.0,33.179768194,1,0
3MB,3145728,0.0,33.393081306,1,0
4MB,4194304,0.0,32.953864395,1,0
6MB,6291456,0.0,33.5079465,1,0
