label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,46.816407177,3,0
384KB,393216,0.0,52.359790071,3,0
512KB,524288,0.0,46.376383452,3,0
768KB,786432,0.0,62.517337357,3,0
1MB,1048576,0.0,54.473605827,3,0
1.5MB,1572864,0.0,46.353015023,3,0
2MB,2097152,0.0,42.320851068,3,0
3MB,3145728,0.0,38.068113962,3,0
4MB,4194304,0.0,17.620748143,3,0
6MB,6291456,0.0,17.270377355,3,0
