label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,31.039980297,2,1
384KB,393216,0.5,30.760702657,2,1
512KB,524288,0.5,30.925809154,2,1
768KB,786432,0.5,30.809189964,2,1
1MB,1048576,0.5,31.271032604,2,1
1.5MB,1572864,0.5,31.213693772,2,1
2MB,2097152,0.5,31.188472093,2,1
3MB,3145728,0.5,30.158425799,2,1
4MB,4194304,0.5,30.398544218,2,1
6MB,6291456,0.5,30.465299674,2,1
