label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,27.676539105,2,0
384KB,393216,0.0,27.677857927,2,0
512KB,524288,0.0,27.744413068,2,0
768KB,786432,0.0,27.839890827,2,0
1MB,1048576,0.0,27.678371608,2,0
1.5MB,1572864,0.0,27.716251594,1,0
2MB,2097152,0.0,27.474472863,1,0
3MB,3145728,0.0,27.767158751,1,0
4MB,4194304,0.0,27.668687744,1,0
6MB,6291456,0.0,27.537211518,2,0
