label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,0.118788814,1,0
384KB,393216,0.0,0.119620133,1,0
512KB,524288,0.0,0.119383447,1,0
768KB,786432,0.0,0.122539874,1,0
1MB,1048576,0.0,0.127757117,1,0
1.5MB,1572864,0.0,0.121335138,1,0
2MB,2097152,0.0,0.120094693,1,0
3MB,3145728,0.0,0.118089321,1,0
4MB,4194304,0.0,0.118816622,1,0
6MB,6291456,0.0,0.120829271,1,0
