label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,0.129621071,1,0
384KB,393216,0.0,0.121788089,1,0
512KB,524288,0.0,0.120957464,1,0
768KB,786432,0.0,0.124633605,1,0
1MB,1048576,0.0,0.119802482,1,0
1.5MB,1572864,0.0,0.12132288,1,0
2MB,2097152,0.0,0.120362766,1,0
3MB,3145728,0.0,0.122476578,1,0
4MB,4194304,0.0,0.123459617,1,0
6MB,6291456,0.0,0.124424879,1,0
