label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,3.553421709,2,0
384KB,393216,0.0,3.584494687,2,0
512KB,524288,0.0,3.564476802,2,0
768KB,786432,0.0,3.316713308,2,0
1MB,1048576,0.0,3.299513086,2,0
1.5MB,1572864,0.0,3.300477155,2,0
2MB,2097152,0.0,3.324586079,2,0
3MB,3145728,0.0,3.320935065,2,0
4MB,4194304,0.0,2.896671868,2,0
6MB,6291456,0.0,2.902425171,2,0
