label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,11.245471591,1,0
384KB,393216,0.0,11.17739013,1,0
512KB,524288,0.0,11.158515611,1,0
768KB,786432,0.0,11.234436932,1,0
1MB,1048576,0.0,11.158853317,1,0
1.5MB,1572864,0.0,11.925894764,1,0
2MB,2097152,0.0,12.012690575,1,0
3MB,3145728,0.0,12.055215053,1,0
4MB,4194304,0.0,11.959968264,1,0
6MB,6291456,0.0,12.064969554,1,0
