label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,29.318844382,2,1
384KB,393216,0.5,29.463634819,2,1
512KB,524288,0.5,29.229201478,2,1
768KB,786432,0.5,28.870019048,2,1
1MB,1048576,0.5,29.593825943,2,1
1.5MB,1572864,0.5,29.940656006,2,1
2MB,2097152,0.5,29.440724128,2,1
3MB,3145728,0.5,28.877193561,2,1
4MB,4194304,0.5,29.035985513,2,1
6MB,6291456,0.5,28.81129302,2,1
