label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,1.0,34.952213443,1,1
384KB,393216,1.0,35.244536077,1,1
512KB,524288,1.0,35.011809999,1,1
768KB,786432,1.0,35.031367792,1,1
1MB,1048576,1.0,35.15996429,1,1
1.5MB,1572864,1.0,35.015106218,1,1
2MB,2097152,1.0,35.104871604,1,1
3MB,3145728,1.0,35.123432047,1,1
4MB,4194304,1.0,35.015691495,1,1
6MB,6291456,1.0,35.043223567,1,1
