label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.0,237.127209788,2,0
384KB,393216,0.0,164.616350066,2,0
512KB,524288,0.0,126.591282992,2,0
768KB,786432,0.0,93.234026884,2,0
1MB,1048576,0.0,77.317458281,2,0
1.5MB,1572864,0.0,59.881145139,2,0
2MB,2097152,0.0,51.410307749,2,0
3MB,3145728,0.0,44.316210097,2,0
4MB,4194304,0.0,40.270316357,2,0
6MB,6291456,0.0,36.341452478,2,0
