label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.5,24.099533896,2,1
384KB,393216,0.5,24.230228939,2,1
512KB,524288,0.5,24.212219842,2,1
768KB,786432,0.5,24.236493101,2,1
1MB,1048576,0.5,24.157652861,2,1
1.5MB,1572864,0.5,24.339377276,2,1
2MB,2097152,0.5,24.343966545,2,1
3MB,3145728,0.5,24.013446935,2,1
4MB,4194304,0.5,24.137345683,2,1
6MB,6291456,0.5,24.003597922,2,1
