label,join_buffer_size_bytes,spill_ratio,duration_s,optimistic_count,spill_count
256KB,262144,0.3333333333333333,24.588126808,3,1
384KB,393216,0.3333333333333333,24.56405982,3,1
512KB,524288,0.3333333333333333,24.705274168,3,1
768KB,786432,0.3333333333333333,24.577528249,3,1
1MB,1048576,0.3333333333333333,24.431890011,3,1
1.5MB,1572864,0.0,24.236572714,3,0
2MB,2097152,0.0,24.222999404,3,0
3MB,3145728,0.0,24.520054977,3,0
4MB,4194304,0.0,24.125462554,3,0
6MB,6291456,0.0,24.128668732,3,0
