label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
baseline,6291456,0.0,0,0.0,0.244490817
baseline,6291456,0.0,0,0.0,0.250697244
baseline,6291456,0.0,0,0.0,0.231317918
baseline,6291456,0.0,0,0.0,0.24088719
baseline,6291456,0.0,0,0.0,0.233893554
baseline,6291456,0.0,0,0.0,0.249977248
baseline,6291456,0.0,0,0.0,0.232036864
baseline,6291456,0.0,0,0.0,0.238934491
baseline,6291456,0.0,0,0.0,0.23282169
baseline,6291456,0.0,0,0.0,0.237198281
baseline,6291456,0.0,0,0.0,0.235004579
baseline,6291456,0.0,0,0.0,0.259878271
baseline,6291456,0.0,0,0.0,0.238885988
baseline,6291456,0.0,0,0.0,0.230586452
baseline,6291456,0.0,0,0.0,0.224235034
baseline,6291456,0.0,0,0.0,0.229715494
baseline,6291456,0.0,0,0.0,0.253943389
baseline,6291456,0.0,0,0.0,0.2329593
baseline,6291456,0.0,0,0.0,0.234591436
baseline,6291456,0.0,0,0.0,0.229797696
