label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
baseline,524288,0.0,0,0.0,0.27115735
baseline,524288,0.0,0,0.0,0.286952583
baseline,524288,0.0,0,0.0,0.274631724
baseline,524288,0.0,0,0.0,0.257697615
baseline,524288,0.0,0,0.0,0.270554009
baseline,524288,0.0,0,0.0,0.274937179
baseline,524288,0.0,0,0.0,0.273418597
baseline,524288,0.0,0,0.0,0.254365515
baseline,524288,0.0,0,0.0,0.256717072
baseline,524288,0.0,0,0.0,0.290087829
baseline,524288,0.0,0,0.0,0.30031875
baseline,524288,0.0,0,0.0,0.293349059
baseline,524288,0.0,0,0.0,0.284893636
baseline,524288,0.0,0,0.0,0.280247947
baseline,524288,0.0,0,0.0,0.284895376
baseline,524288,0.0,0,0.0,0.277603853
baseline,524288,0.0,0,0.0,0.264513715
baseline,524288,0.0,0,0.0,0.278059594
baseline,524288,0.0,0,0.0,0.280796478
baseline,524288,0.0,0,0.0,0.267575657
