label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
baseline,1048576,0.0,0,0.0,0.190402996
baseline,1048576,0.0,0,0.0,0.182055163
baseline,1048576,0.0,0,0.0,0.179655579
baseline,1048576,0.0,0,0.0,0.179998114
baseline,1048576,0.0,0,0.0,0.180390411
baseline,1048576,0.0,0,0.0,0.180703448
baseline,1048576,0.0,0,0.0,0.183352546
baseline,1048576,0.0,0,0.0,0.182100835
baseline,1048576,0.0,0,0.0,0.178899981
baseline,1048576,0.0,0,0.0,0.180021769
baseline,1048576,0.0,0,0.0,0.17863358
baseline,1048576,0.0,0,0.0,0.177958949
baseline,1048576,0.0,0,0.0,0.193692916
baseline,1048576,0.0,0,0.0,0.189765905
baseline,1048576,0.0,0,0.0,0.180372718
baseline,1048576,0.0,0,0.0,0.181706799
baseline,1048576,0.0,0,0.0,0.185410295
baseline,1048576,0.0,0,0.0,0.180182938
baseline,1048576,0.0,0,0.0,0.181225017
baseline,1048576,0.0,0,0.0,0.180778779
baseline,1048576,0.0,0,0.0,0.180993589
baseline,1048576,0.0,0,0.0,0.177260297
baseline,1048576,0.0,0,0.0,0.17847724
baseline,1048576,0.0,0,0.0,0.18119611
baseline,1048576,0.0,0,0.0,0.180347988
baseline,1048576,0.0,0,0.0,0.198748648
baseline,1048576,0.0,0,0.0,0.180804452
baseline,1048576,0.0,0,0.0,0.180010942
baseline,1048576,0.0,0,0.0,0.179956006
baseline,1048576,0.0,0,0.0,0.1810388
baseline,1048576,0.0,0,0.0,0.179606679
baseline,1048576,0.0,0,0.0,0.181733451
baseline,1048576,0.0,0,0.0,0.180148593
baseline,1048576,0.0,0,0.0,0.179679651
baseline,1048576,0.0,0,0.0,0.181450823
baseline,1048576,0.0,0,0.0,0.18213992
baseline,1048576,0.0,0,0.0,0.17955678
baseline,1048576,0.0,0,0.0,0.190727796
baseline,1048576,0.0,0,0.0,0.182894173
baseline,1048576,0.0,0,0.0,0.187809078
baseline,1048576,0.0,0,0.0,0.184406918
baseline,1048576,0.0,0,0.0,0.182597273
baseline,1048576,0.0,0,0.0,0.181249125
baseline,1048576,0.0,0,0.0,0.179421332
baseline,1048576,0.0,0,0.0,0.178389606
baseline,1048576,0.0,0,0.0,0.182664078
baseline,1048576,0.0,0,0.0,0.180308996
baseline,1048576,0.0,0,0.0,0.180522377
baseline,1048576,0.0,0,0.0,0.18144639
baseline,1048576,0.0,0,0.0,0.187293775
baseline,1048576,0.0,0,0.0,0.192201399
baseline,1048576,0.0,0,0.0,0.182721754
baseline,1048576,0.0,0,0.0,0.180499715
baseline,1048576,0.0,0,0.0,0.181688943
baseline,1048576,0.0,0,0.0,0.179419488
baseline,1048576,0.0,0,0.0,0.181981849
baseline,1048576,0.0,0,0.0,0.180105705
baseline,1048576,0.0,0,0.0,0.183200791
baseline,1048576,0.0,0,0.0,0.180318594
baseline,1048576,0.0,0,0.0,0.180607091
baseline,1048576,0.0,0,0.0,0.178111439
baseline,1048576,0.0,0,0.0,0.180231044
baseline,1048576,0.0,0,0.0,0.190849325
baseline,1048576,0.0,0,0.0,0.182442474
baseline,1048576,0.0,0,0.0,0.179706576
baseline,1048576,0.0,0,0.0,0.181316709
baseline,1048576,0.0,0,0.0,0.178959605
baseline,1048576,0.0,0,0.0,0.188833121
baseline,1048576,0.0,0,0.0,0.1818974
baseline,1048576,0.0,0,0.0,0.18106766
baseline,1048576,0.0,0,0.0,0.181036621
baseline,1048576,0.0,0,0.0,0.180238538
baseline,1048576,0.0,0,0.0,0.179231031
baseline,1048576,0.0,0,0.0,0.181275819
baseline,1048576,0.0,0,0.0,0.192432353
baseline,1048576,0.0,0,0.0,0.183705314
baseline,1048576,0.0,0,0.0,0.179780098
baseline,1048576,0.0,0,0.0,0.179279584
baseline,1048576,0.0,0,0.0,0.181805012
baseline,1048576,0.0,0,0.0,0.180486389
baseline,1048576,0.0,0,0.0,0.182538806
baseline,1048576,0.0,0,0.0,0.181821221
baseline,1048576,0.0,0,0.0,0.179787093
baseline,1048576,0.0,0,0.0,0.178389657
baseline,1048576,0.0,0,0.0,0.180432696
baseline,1048576,0.0,0,0.0,0.180959727
baseline,1048576,0.0,0,0.0,0.185219511
baseline,1048576,0.0,0,0.0,0.190590681
baseline,1048576,0.0,0,0.0,0.180218375
baseline,1048576,0.0,0,0.0,0.179387499
baseline,1048576,0.0,0,0.0,0.181715049
baseline,1048576,0.0,0,0.0,0.181827424
baseline,1048576,0.0,0,0.0,0.182757648
baseline,1048576,0.0,0,0.0,0.181107684
baseline,1048576,0.0,0,0.0,0.187515083
baseline,1048576,0.0,0,0.0,0.180425819
baseline,1048576,0.0,0,0.0,0.179174841
baseline,1048576,0.0,0,0.0,0.1837273
baseline,1048576,0.0,0,0.0,0.18165565
baseline,1048576,0.0,0,0.0,0.19585242
