label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,393216,0.0,0,0.0,0.204610361
optimistic,393216,0.0,0,0.0,0.201793078
optimistic,393216,0.0,0,0.0,0.20236088
optimistic,393216,0.0,0,0.0,0.20382213
optimistic,393216,0.0,0,0.0,0.211894694
optimistic,393216,0.0,0,0.0,0.215264175
optimistic,393216,0.0,0,0.0,0.207268519
optimistic,393216,0.0,0,0.0,0.204006005
optimistic,393216,0.0,0,0.0,0.202574865
optimistic,393216,0.0,0,0.0,0.202928391
optimistic,393216,0.0,0,0.0,0.203543374
optimistic,393216,0.0,0,0.0,0.203128011
optimistic,393216,0.0,0,0.0,0.20318677
optimistic,393216,0.0,0,0.0,0.2075289
optimistic,393216,0.0,0,0.0,0.203464872
optimistic,393216,0.0,0,0.0,0.203154412
optimistic,393216,0.0,0,0.0,0.214149503
optimistic,393216,0.0,0,0.0,0.205612644
optimistic,393216,0.0,0,0.0,0.203252715
optimistic,393216,0.0,0,0.0,0.201394372
optimistic,393216,0.0,0,0.0,0.202353148
optimistic,393216,0.0,0,0.0,0.203136906
optimistic,393216,0.0,0,0.0,0.205030749
optimistic,393216,0.0,0,0.0,0.203006207
optimistic,393216,0.0,0,0.0,0.203657979
optimistic,393216,0.0,0,0.0,0.204696996
optimistic,393216,0.0,0,0.0,0.203281558
optimistic,393216,0.0,0,0.0,0.214781183
optimistic,393216,0.0,0,0.0,0.214913315
optimistic,393216,0.0,0,0.0,0.202402725
optimistic,393216,0.0,0,0.0,0.203220283
optimistic,393216,0.0,0,0.0,0.203968366
optimistic,393216,0.0,0,0.0,0.206357149
optimistic,393216,0.0,0,0.0,0.202193031
optimistic,393216,0.0,0,0.0,0.200637914
optimistic,393216,0.0,0,0.0,0.203335635
optimistic,393216,0.0,0,0.0,0.20644389
optimistic,393216,0.0,0,0.0,0.20637692
optimistic,393216,0.0,0,0.0,0.215449482
optimistic,393216,0.0,0,0.0,0.207307345
optimistic,393216,0.0,0,0.0,0.202742534
optimistic,393216,0.0,0,0.0,0.203328816
optimistic,393216,0.0,0,0.0,0.20372482
optimistic,393216,0.0,0,0.0,0.207778481
optimistic,393216,0.0,0,0.0,0.203371622
optimistic,393216,0.0,0,0.0,0.20128048
optimistic,393216,0.0,0,0.0,0.204368021
optimistic,393216,0.0,0,0.0,0.204764229
optimistic,393216,0.0,0,0.0,0.202236006
optimistic,393216,0.0,0,0.0,0.216317318
optimistic,393216,0.0,0,0.0,0.204421381
optimistic,393216,0.0,0,0.0,0.203076636
optimistic,393216,0.0,0,0.0,0.209911189
optimistic,393216,0.0,0,0.0,0.202326428
optimistic,393216,0.0,0,0.0,0.202226164
optimistic,393216,0.0,0,0.0,0.201930829
optimistic,393216,0.0,0,0.0,0.201620597
optimistic,393216,0.0,0,0.0,0.204705991
optimistic,393216,0.0,0,0.0,0.203128123
optimistic,393216,0.0,0,0.0,0.204206433
optimistic,393216,0.0,0,0.0,0.219176238
optimistic,393216,0.0,0,0.0,0.206540515
optimistic,393216,0.0,0,0.0,0.202942391
optimistic,393216,0.0,0,0.0,0.204930281
optimistic,393216,0.0,0,0.0,0.203619224
optimistic,393216,0.0,0,0.0,0.203930334
optimistic,393216,0.0,0,0.0,0.204810101
optimistic,393216,0.0,0,0.0,0.204875252
optimistic,393216,0.0,0,0.0,0.204018713
optimistic,393216,0.0,0,0.0,0.201315111
optimistic,393216,0.0,0,0.0,0.203090228
optimistic,393216,0.0,0,0.0,0.220027367
optimistic,393216,0.0,0,0.0,0.206481225
optimistic,393216,0.0,0,0.0,0.202796676
optimistic,393216,0.0,0,0.0,0.204436075
optimistic,393216,0.0,0,0.0,0.204189689
optimistic,393216,0.0,0,0.0,0.205718995
optimistic,393216,0.0,0,0.0,0.211685084
optimistic,393216,0.0,0,0.0,0.202757751
optimistic,393216,0.0,0,0.0,0.202531488
optimistic,393216,0.0,0,0.0,0.20361192
optimistic,393216,0.0,0,0.0,0.203169011
optimistic,393216,0.0,0,0.0,0.218083718
optimistic,393216,0.0,0,0.0,0.203507812
optimistic,393216,0.0,0,0.0,0.202359549
optimistic,393216,0.0,0,0.0,0.202802715
optimistic,393216,0.0,0,0.0,0.202719412
optimistic,393216,0.0,0,0.0,0.209802923
optimistic,393216,0.0,0,0.0,0.203492877
optimistic,393216,0.0,0,0.0,0.203209266
optimistic,393216,0.0,0,0.0,0.202435513
optimistic,393216,0.0,0,0.0,0.202349658
optimistic,393216,0.0,0,0.0,0.204243287
optimistic,393216,0.0,0,0.0,0.215808422
optimistic,393216,0.0,0,0.0,0.201991787
optimistic,393216,0.0,0,0.0,0.205034898
optimistic,393216,0.0,0,0.0,0.203496523
optimistic,393216,0.0,0,0.0,0.204855759
optimistic,393216,0.0,0,0.0,0.203002611
optimistic,393216,0.0,0,0.0,0.203152243
optimistic,393216,0.0,0,0.05,0.20337067
optimistic,393216,0.0,0,0.05,0.203612572
optimistic,393216,0.0,0,0.05,0.204673843
optimistic,393216,0.0,0,0.05,0.202796111
optimistic,393216,0.0,0,0.05,0.215919505
optimistic,393216,0.0,0,0.05,0.204086099
optimistic,393216,0.0,0,0.05,0.203421616
optimistic,393216,0.0,0,0.05,0.203871226
optimistic,393216,0.0,0,0.05,0.202821275
optimistic,393216,0.0,0,0.05,0.201815913
optimistic,393216,0.0,0,0.05,0.202166335
optimistic,393216,0.0,0,0.05,0.201974772
optimistic,393216,0.0,0,0.05,0.201728573
optimistic,393216,0.0,0,0.05,0.204194385
optimistic,393216,0.0,0,0.05,0.201413748
optimistic,393216,0.0,0,0.05,0.219530645
optimistic,393216,0.0,0,0.05,0.204158183
optimistic,393216,0.0,0,0.05,0.211356348
optimistic,393216,0.0,0,0.05,0.202559442
optimistic,393216,0.0,0,0.05,0.203341613
optimistic,393216,0.0,0,0.05,0.203781957
optimistic,393216,0.0,0,0.05,0.203780299
optimistic,393216,0.0,0,0.05,0.205115364
optimistic,393216,0.0,0,0.05,0.203347899
optimistic,393216,0.0,0,0.05,0.20463239
optimistic,393216,0.0,0,0.05,0.204925321
optimistic,393216,0.0,0,0.05,0.217554834
optimistic,393216,0.0,0,0.05,0.204146745
optimistic,393216,0.0,0,0.05,0.203331734
optimistic,393216,0.0,0,0.05,0.202511994
optimistic,393216,0.0,0,0.05,0.205467568
optimistic,393216,0.0,0,0.05,0.203534514
optimistic,393216,0.0,0,0.05,0.201241612
optimistic,393216,0.0,0,0.05,0.202387726
optimistic,393216,0.0,0,0.05,0.200107201
optimistic,393216,0.0,0,0.05,0.200554913
optimistic,393216,0.0,0,0.05,0.201631898
optimistic,393216,0.0,0,0.05,0.221286713
optimistic,393216,0.0,0,0.05,0.204335334
optimistic,393216,0.0,0,0.05,0.206286772
optimistic,393216,0.0,0,0.05,0.203120164
optimistic,393216,0.0,0,0.05,0.201854943
optimistic,393216,0.0,0,0.05,0.213687046
optimistic,393216,0.0,0,0.05,0.201692049
optimistic,393216,0.0,0,0.05,0.205618691
optimistic,393216,0.0,0,0.05,0.204412615
optimistic,393216,0.0,0,0.05,0.202735773
optimistic,393216,0.0,0,0.05,0.203912214
optimistic,393216,0.0,0,0.05,0.224196
optimistic,393216,0.0,0,0.05,0.20432261
optimistic,393216,0.0,0,0.05,0.201024091
optimistic,393216,0.0,0,0.05,0.203536944
optimistic,393216,0.0,0,0.05,0.203807371
optimistic,393216,0.0,0,0.05,0.20457189
optimistic,393216,0.0,0,0.05,0.203606142
optimistic,393216,0.0,0,0.05,0.205822185
optimistic,393216,0.0,0,0.05,0.203335761
optimistic,393216,0.0,0,0.05,0.204140891
optimistic,393216,0.0,0,0.05,0.201094931
optimistic,393216,0.0,0,0.05,0.221186556
optimistic,393216,0.0,0,0.05,0.201071026
optimistic,393216,0.0,0,0.05,0.203752818
optimistic,393216,0.0,0,0.05,0.203960301
optimistic,393216,0.0,0,0.05,0.201995784
optimistic,393216,0.0,0,0.05,0.203907285
optimistic,393216,0.0,0,0.05,0.200884775
optimistic,393216,0.0,0,0.05,0.211828927
optimistic,393216,0.0,0,0.05,0.204080839
optimistic,393216,0.0,0,0.05,0.203314919
optimistic,393216,0.0,0,0.05,0.206116564
optimistic,393216,0.0,0,0.05,0.214959773
optimistic,393216,0.0,0,0.05,0.203321109
optimistic,393216,0.0,0,0.05,0.203007618
optimistic,393216,0.0,0,0.05,0.200383157
optimistic,393216,0.0,0,0.05,0.203293979
optimistic,393216,0.0,0,0.05,0.203309451
optimistic,393216,0.0,0,0.05,0.203671149
optimistic,393216,0.0,0,0.05,0.202640846
optimistic,393216,0.0,0,0.05,0.201031378
optimistic,393216,0.0,0,0.05,0.203495095
optimistic,393216,0.0,0,0.05,0.200637187
optimistic,393216,0.0,0,0.05,0.21854423
optimistic,393216,0.0,0,0.05,0.202448888
optimistic,393216,0.0,0,0.05,0.204008474
optimistic,393216,0.0,0,0.05,0.20316066
optimistic,393216,0.0,0,0.05,0.202736962
optimistic,393216,0.0,0,0.05,0.203817995
optimistic,393216,0.0,0,0.05,0.203008595
optimistic,393216,0.0,0,0.05,0.204034433
optimistic,393216,0.0,0,0.05,0.20349887
optimistic,393216,0.0,0,0.05,0.200314416
optimistic,393216,0.0,0,0.05,0.210246673
optimistic,393216,0.0,0,0.05,0.219569912
optimistic,393216,0.0,0,0.05,0.203361384
optimistic,393216,0.0,0,0.05,0.202484054
optimistic,393216,0.0,0,0.05,0.203145449
optimistic,393216,0.0,0,0.05,0.204691868
optimistic,393216,0.0,0,0.05,0.203278412
optimistic,393216,0.0,0,0.05,0.203471679
optimistic,393216,0.0,0,0.05,0.202643914
optimistic,393216,0.0,0,0.1,0.201986113
optimistic,393216,0.0,0,0.1,0.20503694
optimistic,393216,0.0,0,0.1,0.206613095
optimistic,393216,0.0,0,0.1,0.220767163
optimistic,393216,0.0,0,0.1,0.203826127
optimistic,393216,0.0,0,0.1,0.205038615
optimistic,393216,0.0,0,0.1,0.204380084
optimistic,393216,0.0,0,0.1,0.205107142
optimistic,393216,0.0,0,0.1,0.205044828
optimistic,393216,0.0,0,0.1,0.201084873
optimistic,393216,0.0,0,0.1,0.202940079
optimistic,393216,0.0,0,0.1,0.203164942
optimistic,393216,0.0,0,0.1,0.202416571
optimistic,393216,0.0,0,0.1,0.208234866
optimistic,393216,0.0,0,0.1,0.213270807
optimistic,393216,0.0,0,0.1,0.210918742
optimistic,393216,0.0,0,0.1,0.205574864
optimistic,393216,0.0,0,0.1,0.20386695
optimistic,393216,0.0,0,0.1,0.204303479
optimistic,393216,0.0,0,0.1,0.205712211
optimistic,393216,0.0,0,0.1,0.2037106
optimistic,393216,0.0,0,0.1,0.204847942
optimistic,393216,0.0,0,0.1,0.202933071
optimistic,393216,0.0,0,0.1,0.204999061
optimistic,393216,0.0,0,0.1,0.209372586
optimistic,393216,0.0,0,0.1,0.212636448
optimistic,393216,0.0,0,0.1,0.204143326
optimistic,393216,0.0,0,0.1,0.202618093
optimistic,393216,0.0,0,0.1,0.204994562
optimistic,393216,0.0,0,0.1,0.205099631
optimistic,393216,0.0,0,0.1,0.206053341
optimistic,393216,0.0,0,0.1,0.20299843
optimistic,393216,0.0,0,0.1,0.203512027
optimistic,393216,0.0,0,0.1,0.203910644
optimistic,393216,0.0,0,0.1,0.202401799
optimistic,393216,0.0,0,0.1,0.213575562
optimistic,393216,0.0,0,0.1,0.212530054
optimistic,393216,0.0,0,0.1,0.20441599
optimistic,393216,0.0,0,0.1,0.203110179
optimistic,393216,0.0,0,0.1,0.210841144
optimistic,393216,0.0,0,0.1,0.202191179
optimistic,393216,0.0,0,0.1,0.203705551
optimistic,393216,0.0,0,0.1,0.20192239
optimistic,393216,0.0,0,0.1,0.200322876
optimistic,393216,0.0,0,0.1,0.199854098
optimistic,393216,0.0,0,0.1,0.200284416
optimistic,393216,0.0,0,0.1,0.213474632
optimistic,393216,0.0,0,0.1,0.209687712
optimistic,393216,0.0,0,0.1,0.203419071
optimistic,393216,0.0,0,0.1,0.202670325
optimistic,393216,0.0,0,0.1,0.202543907
optimistic,393216,0.0,0,0.1,0.20485129
optimistic,393216,0.0,0,0.1,0.203388373
optimistic,393216,0.0,0,0.1,0.203632348
optimistic,393216,0.0,0,0.1,0.203794015
optimistic,393216,0.0,0,0.1,0.202827565
optimistic,393216,0.0,0,0.1,0.203403741
optimistic,393216,0.0,0,0.1,0.212794684
optimistic,393216,0.0,0,0.1,0.205698
optimistic,393216,0.0,0,0.1,0.20302592
optimistic,393216,0.0,0,0.1,0.203553175
optimistic,393216,0.0,0,0.1,0.205559
optimistic,393216,0.0,0,0.1,0.202914575
optimistic,393216,0.0,0,0.1,0.202953171
optimistic,393216,0.0,0,0.1,0.20983517
optimistic,393216,0.0,0,0.1,0.202584321
optimistic,393216,0.0,0,0.1,0.204341996
optimistic,393216,0.0,0,0.1,0.205196194
optimistic,393216,0.0,0,0.1,0.213848869
optimistic,393216,0.0,0,0.1,0.206752323
optimistic,393216,0.0,0,0.1,0.202876251
optimistic,393216,0.0,0,0.1,0.204169043
optimistic,393216,0.0,0,0.1,0.204064495
optimistic,393216,0.0,0,0.1,0.203949618
optimistic,393216,0.0,0,0.1,0.20237882
optimistic,393216,0.0,0,0.1,0.203582552
optimistic,393216,0.0,0,0.1,0.204248802
optimistic,393216,0.0,0,0.1,0.205169266
optimistic,393216,0.0,0,0.1,0.203171631
optimistic,393216,0.0,0,0.1,0.21487447
optimistic,393216,0.0,0,0.1,0.20485479
optimistic,393216,0.0,0,0.1,0.204739745
optimistic,393216,0.0,0,0.1,0.20438453
optimistic,393216,0.0,0,0.1,0.201112295
optimistic,393216,0.0,0,0.1,0.200958622
optimistic,393216,0.0,0,0.1,0.20315462
optimistic,393216,0.0,0,0.1,0.203592698
optimistic,393216,0.0,0,0.1,0.202971042
optimistic,393216,0.0,0,0.1,0.211178107
optimistic,393216,0.0,0,0.1,0.203140803
optimistic,393216,0.0,0,0.1,0.217455212
optimistic,393216,0.0,0,0.1,0.206857715
optimistic,393216,0.0,0,0.1,0.202711641
optimistic,393216,0.0,0,0.1,0.203814825
optimistic,393216,0.0,0,0.1,0.203178501
optimistic,393216,0.0,0,0.1,0.2050031
optimistic,393216,0.0,0,0.1,0.205372773
optimistic,393216,0.0,0,0.1,0.203975706
optimistic,393216,0.0,0,0.1,0.203116322
optimistic,393216,0.0,0,0.1,0.204482039
optimistic,393216,0.0,0,0.15,0.203915843
optimistic,393216,0.0,0,0.15,0.216354975
optimistic,393216,0.0,0,0.15,0.20452949
optimistic,393216,0.0,0,0.15,0.201884077
optimistic,393216,0.0,0,0.15,0.203146633
optimistic,393216,0.0,0,0.15,0.203289198
optimistic,393216,0.0,0,0.15,0.204924029
optimistic,393216,0.0,0,0.15,0.202796494
optimistic,393216,0.0,0,0.15,0.202149536
optimistic,393216,0.0,0,0.15,0.202576255
optimistic,393216,0.0,0,0.15,0.20417628
optimistic,393216,0.0,0,0.15,0.204001125
optimistic,393216,0.0,0,0.15,0.22566735
optimistic,393216,0.0,0,0.15,0.206162466
optimistic,393216,0.0,0,0.15,0.206449483
optimistic,393216,0.0,0,0.15,0.206779428
optimistic,393216,0.0,0,0.15,0.205553628
optimistic,393216,0.0,0,0.15,0.206560779
optimistic,393216,0.0,0,0.15,0.206920324
optimistic,393216,0.0,0,0.15,0.206253409
optimistic,393216,0.0,0,0.15,0.20802166
optimistic,393216,0.0,0,0.15,0.20558805
optimistic,393216,0.0,0,0.15,0.209941851
optimistic,393216,0.0,0,0.15,0.217545497
optimistic,393216,0.0,0,0.15,0.207857093
optimistic,393216,0.0,0,0.15,0.207354336
optimistic,393216,0.0,0,0.15,0.206088869
optimistic,393216,0.0,0,0.15,0.2087088
optimistic,393216,0.0,0,0.15,0.203134428
optimistic,393216,0.0,0,0.15,0.203444221
optimistic,393216,0.0,0,0.15,0.20440755
optimistic,393216,0.0,0,0.15,0.209641093
optimistic,393216,0.0,0,0.15,0.207176895
optimistic,393216,0.0,0,0.15,0.20478889
optimistic,393216,0.0,0,0.15,0.218252453
optimistic,393216,0.0,0,0.15,0.209685621
optimistic,393216,0.0,0,0.15,0.209344297
optimistic,393216,0.0,0,0.15,0.200900091
optimistic,393216,0.0,0,0.15,0.202773828
optimistic,393216,0.0,0,0.15,0.203918139
optimistic,393216,0.0,0,0.15,0.207423395
optimistic,393216,0.0,0,0.15,0.207041576
optimistic,393216,0.0,0,0.15,0.21117204
optimistic,393216,0.0,0,0.15,0.205077613
optimistic,393216,0.0,0,0.15,0.205840485
optimistic,393216,0.0,0,0.15,0.218480564
optimistic,393216,0.0,0,0.15,0.199814962
optimistic,393216,0.0,0,0.15,0.200998624
optimistic,393216,0.0,0,0.15,0.204537502
optimistic,393216,0.0,0,0.15,0.199900174
optimistic,393216,0.0,0,0.15,0.204120398
optimistic,393216,0.0,0,0.15,0.199879605
optimistic,393216,0.0,0,0.15,0.2001923
