label,join_buffer_size_bytes,spill_ratio,spill_count,optimistic_count,optimism_level,duration_s
q5,786432,0.0,0,0,0.0,0.108777708
q5,786432,0.0,0,0,0.0,0.107250375
q5,786432,0.0,0,0,0.0,0.108323625
q5,786432,0.0,0,0,0.0,0.108516916
q5,786432,0.0,0,0,0.0,0.109565458
q5,786432,0.0,0,0,0.0,0.109289
q5,786432,0.0,0,0,0.0,0.11249575
q5,786432,0.0,0,0,0.0,0.111017709
q5,786432,0.0,0,0,0.0,0.112774083
q5,786432,0.0,0,0,0.0,0.112451125
q5,786432,0.0,0,0,0.0,0.110396833
q5,786432,0.0,0,0,0.0,0.112211875
q5,786432,0.0,0,0,0.0,0.110849458
q5,786432,0.0,0,0,0.0,0.107667917
q5,786432,0.0,0,0,0.0,0.108244375
q5,786432,0.0,0,0,0.0,0.109261125
q5,786432,0.0,0,0,0.0,0.106850708
q5,786432,0.0,0,0,0.0,0.110711833
q5,786432,0.0,0,0,0.0,0.107154875
q5,786432,0.0,0,0,0.0,0.1062075
q5,786432,0.0,0,0,0.0,0.107497959
q5,786432,0.0,0,0,0.0,0.106672625
q5,786432,0.0,0,0,0.0,0.107704375
q5,786432,0.0,0,0,0.0,0.107728417
q5,786432,0.0,0,0,0.0,0.107539417
q5,786432,0.0,0,0,0.0,0.10733375
q5,786432,0.0,0,0,0.0,0.108790792
q5,786432,0.0,0,0,0.0,0.106284208
q5,786432,0.0,0,0,0.0,0.108527833
q5,786432,0.0,0,0,0.0,0.107106666
q5,786432,0.0,0,0,0.0,0.108125709
q5,786432,0.0,0,0,0.0,0.107739084
q5,786432,0.0,0,0,0.0,0.121630875
q5,786432,0.0,0,0,0.0,0.109876417
q5,786432,0.0,0,0,0.0,0.114046708
q5,786432,0.0,0,0,0.0,0.111232875
q5,786432,0.0,0,0,0.0,0.110612791
q5,786432,0.0,0,0,0.0,0.108355583
q5,786432,0.0,0,0,0.0,0.109489209
q5,786432,0.0,0,0,0.0,0.108695125
q5,786432,0.0,0,0,0.0,0.108042667
q5,786432,0.0,0,0,0.0,0.1097765
q5,786432,0.0,0,0,0.0,0.109760291
q5,786432,0.0,0,0,0.0,0.108032834
q5,786432,0.0,0,0,0.0,0.112457292
q5,786432,0.0,0,0,0.0,0.108630791
q5,786432,0.0,0,0,0.0,0.108606625
q5,786432,0.0,0,0,0.0,0.108789125
q5,786432,0.0,0,0,0.0,0.109118458
q5,786432,0.0,0,0,0.0,0.108083458
q5,786432,0.0,0,0,0.0,0.109156167
q5,786432,0.0,0,0,0.0,0.108473208
q5,786432,0.0,0,0,0.0,0.10962325
q5,786432,0.0,0,0,0.0,0.107437916
q5,786432,0.0,0,0,0.0,0.10925475
