label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,3145728,0.0,0,0.0,0.169402784
optimistic,3145728,0.0,0,0.0,0.174623745
optimistic,3145728,0.0,0,0.0,0.182035092
optimistic,3145728,0.0,0,0.0,0.16734998
optimistic,3145728,0.0,0,0.0,0.168775062
optimistic,3145728,0.0,0,0.0,0.168494061
optimistic,3145728,0.0,0,0.0,0.171420245
optimistic,3145728,0.0,0,0.0,0.169059928
optimistic,3145728,0.0,0,0.0,0.169737553
optimistic,3145728,0.0,0,0.0,0.169071145
optimistic,3145728,0.0,0,0.0,0.168589224
optimistic,3145728,0.0,0,0.0,0.170374108
optimistic,3145728,0.0,0,0.0,0.169418463
optimistic,3145728,0.0,0,0.0,0.169712061
optimistic,3145728,0.0,0,0.0,0.172476099
optimistic,3145728,0.0,0,0.0,0.178660937
optimistic,3145728,0.0,0,0.0,0.168537839
optimistic,3145728,0.0,0,0.0,0.175474981
optimistic,3145728,0.0,0,0.0,0.177196965
optimistic,3145728,0.0,0,0.0,0.167446706
optimistic,3145728,0.0,0,0.0,0.168095446
optimistic,3145728,0.0,0,0.0,0.171030414
optimistic,3145728,0.0,0,0.0,0.168343749
optimistic,3145728,0.0,0,0.0,0.176324655
optimistic,3145728,0.0,0,0.0,0.169321679
optimistic,3145728,0.0,0,0.0,0.168166762
optimistic,3145728,0.0,0,0.0,0.166812158
optimistic,3145728,0.0,0,0.0,0.167839138
optimistic,3145728,0.0,0,0.0,0.184636809
optimistic,3145728,0.0,0,0.0,0.170192707
optimistic,3145728,0.0,0,0.0,0.169912557
optimistic,3145728,0.0,0,0.0,0.168366718
optimistic,3145728,0.0,0,0.0,0.167887292
optimistic,3145728,0.0,0,0.0,0.173733061
optimistic,3145728,0.0,0,0.0,0.168844916
optimistic,3145728,0.0,0,0.0,0.169253994
optimistic,3145728,0.0,0,0.0,0.167896337
optimistic,3145728,0.0,0,0.0,0.16849899
optimistic,3145728,0.0,0,0.0,0.168155196
optimistic,3145728,0.0,0,0.0,0.167320271
optimistic,3145728,0.0,0,0.0,0.168392446
optimistic,3145728,0.0,0,0.0,0.185433936
optimistic,3145728,0.0,0,0.0,0.170662919
optimistic,3145728,0.0,0,0.0,0.167231213
optimistic,3145728,0.0,0,0.0,0.168260603
optimistic,3145728,0.0,0,0.0,0.167774453
optimistic,3145728,0.0,0,0.0,0.167489355
optimistic,3145728,0.0,0,0.0,0.169312021
optimistic,3145728,0.0,0,0.0,0.16891367
optimistic,3145728,0.0,0,0.0,0.168171644
optimistic,3145728,0.0,0,0.0,0.169576778
optimistic,3145728,0.0,0,0.0,0.168425154
optimistic,3145728,0.0,0,0.0,0.166382554
optimistic,3145728,0.0,0,0.0,0.169947245
optimistic,3145728,0.0,0,0.0,0.182933291
optimistic,3145728,0.0,0,0.0,0.172154221
optimistic,3145728,0.0,0,0.0,0.16805454
optimistic,3145728,0.0,0,0.0,0.169030523
optimistic,3145728,0.0,0,0.0,0.167992525
optimistic,3145728,0.0,0,0.0,0.168484967
optimistic,3145728,0.0,0,0.0,0.168485666
optimistic,3145728,0.0,0,0.0,0.168364134
optimistic,3145728,0.0,0,0.0,0.16781028
optimistic,3145728,0.0,0,0.0,0.176061583
optimistic,3145728,0.0,0,0.0,0.167867103
optimistic,3145728,0.0,0,0.0,0.169193669
optimistic,3145728,0.0,0,0.0,0.168929413
optimistic,3145728,0.0,0,0.0,0.176359083
optimistic,3145728,0.0,0,0.0,0.172781859
optimistic,3145728,0.0,0,0.0,0.166782331
optimistic,3145728,0.0,0,0.0,0.168284311
optimistic,3145728,0.0,0,0.0,0.170296966
optimistic,3145728,0.0,0,0.0,0.168730963
optimistic,3145728,0.0,0,0.0,0.16782287
optimistic,3145728,0.0,0,0.0,0.1702527
optimistic,3145728,0.0,0,0.0,0.168440427
optimistic,3145728,0.0,0,0.0,0.168091738
optimistic,3145728,0.0,0,0.0,0.170568709
optimistic,3145728,0.0,0,0.0,0.168734592
optimistic,3145728,0.0,0,0.0,0.167602429
optimistic,3145728,0.0,0,0.0,0.169827187
optimistic,3145728,0.0,0,0.0,0.181050245
optimistic,3145728,0.0,0,0.0,0.167733239
optimistic,3145728,0.0,0,0.0,0.168841556
optimistic,3145728,0.0,0,0.0,0.167744728
optimistic,3145728,0.0,0,0.0,0.167875249
optimistic,3145728,0.0,0,0.0,0.168707312
optimistic,3145728,0.0,0,0.0,0.167594106
optimistic,3145728,0.0,0,0.0,0.167747172
optimistic,3145728,0.0,0,0.0,0.170064443
optimistic,3145728,0.0,0,0.0,0.168542031
optimistic,3145728,0.0,0,0.0,0.167880945
optimistic,3145728,0.0,0,0.0,0.16706762
optimistic,3145728,0.0,0,0.0,0.173991206
optimistic,3145728,0.0,0,0.0,0.181441579
optimistic,3145728,0.0,0,0.0,0.169161919
optimistic,3145728,0.0,0,0.0,0.166174364
optimistic,3145728,0.0,0,0.0,0.166056394
optimistic,3145728,0.0,0,0.0,0.165678018
optimistic,3145728,0.0,0,0.0,0.165406277
optimistic,3145728,0.0,0,0.05,0.165125465
optimistic,3145728,0.0,0,0.05,0.166219301
optimistic,3145728,0.0,0,0.05,0.166076421
optimistic,3145728,0.0,0,0.05,0.16585593
optimistic,3145728,0.0,0,0.05,0.164179972
optimistic,3145728,0.0,0,0.05,0.165028741
optimistic,3145728,0.0,0,0.05,0.165082532
optimistic,3145728,0.0,0,0.05,0.179646177
optimistic,3145728,0.0,0,0.05,0.171946408
optimistic,3145728,0.0,0,0.05,0.165367019
optimistic,3145728,0.0,0,0.05,0.165712817
optimistic,3145728,0.0,0,0.05,0.164827424
optimistic,3145728,0.0,0,0.05,0.166558148
optimistic,3145728,0.0,0,0.05,0.168091752
optimistic,3145728,0.0,0,0.05,0.168993771
optimistic,3145728,0.0,0,0.05,0.165057579
optimistic,3145728,0.0,0,0.05,0.164511852
optimistic,3145728,0.0,0,0.05,0.16458371
optimistic,3145728,0.0,0,0.05,0.166327825
optimistic,3145728,0.0,0,0.05,0.168760462
optimistic,3145728,0.0,0,0.05,0.166388863
optimistic,3145728,0.0,0,0.05,0.179429036
optimistic,3145728,0.0,0,0.05,0.176791647
optimistic,3145728,0.0,0,0.05,0.16558375
optimistic,3145728,0.0,0,0.05,0.163746757
optimistic,3145728,0.0,0,0.05,0.166580963
optimistic,3145728,0.0,0,0.05,0.166534
optimistic,3145728,0.0,0,0.05,0.166017488
optimistic,3145728,0.0,0,0.05,0.167656694
optimistic,3145728,0.0,0,0.05,0.166003616
optimistic,3145728,0.0,0,0.05,0.166424478
optimistic,3145728,0.0,0,0.05,0.167025212
optimistic,3145728,0.0,0,0.05,0.16908004
optimistic,3145728,0.0,0,0.05,0.168225212
optimistic,3145728,0.0,0,0.05,0.181778338
optimistic,3145728,0.0,0,0.05,0.170720137
optimistic,3145728,0.0,0,0.05,0.167938562
optimistic,3145728,0.0,0,0.05,0.169149109
optimistic,3145728,0.0,0,0.05,0.168079474
optimistic,3145728,0.0,0,0.05,0.168547721
optimistic,3145728,0.0,0,0.05,0.16848021
optimistic,3145728,0.0,0,0.05,0.167826616
optimistic,3145728,0.0,0,0.05,0.167936686
optimistic,3145728,0.0,0,0.05,0.167878022
optimistic,3145728,0.0,0,0.05,0.168688699
optimistic,3145728,0.0,0,0.05,0.168384027
optimistic,3145728,0.0,0,0.05,0.16721454
