label,join_buffer_size_bytes,spill_ratio,spill_count,optimistic_count,optimism_level,duration_s
q6,6291456,0.0,0,0,0.0,0.26858625
q6,6291456,0.0,0,0,0.0,0.263370959
q6,6291456,0.0,0,0,0.0,0.263158333
q6,6291456,0.0,0,0,0.0,0.26445875
q6,6291456,0.0,0,0,0.0,0.263390208
q6,6291456,0.0,0,0,0.0,0.283783583
q6,6291456,0.0,0,0,0.0,0.262192333
q6,6291456,0.0,0,0,0.0,0.264193416
q6,6291456,0.0,0,0,0.0,0.262229084
q6,6291456,0.0,0,0,0.0,0.264227291
q6,6291456,0.0,0,0,0.0,0.262492958
q6,6291456,0.0,0,0,0.0,0.263260959
q6,6291456,0.0,0,0,0.0,0.261814667
q6,6291456,0.0,0,0,0.0,0.272245958
q6,6291456,0.0,0,0,0.0,0.266660875
q6,6291456,0.0,0,0,0.0,0.263651667
q6,6291456,0.0,0,0,0.0,0.26489425
q6,6291456,0.0,0,0,0.0,0.267836667
q6,6291456,0.0,0,0,0.0,0.263456292
q6,6291456,0.0,0,0,0.0,0.277476875
q6,6291456,0.0,0,0,0.0,0.262372208
q6,6291456,0.0,0,0,0.0,0.26409325
q6,6291456,0.0,0,0,0.0,0.270272625
q6,6291456,0.0,0,0,0.0,0.2663265
q6,6291456,0.0,0,0,0.0,0.263035708
q6,6291456,0.0,0,0,0.0,0.26799975
q6,6291456,0.0,0,0,0.0,0.266583625
q6,6291456,0.0,0,0,0.0,0.26684375
q6,6291456,0.0,0,0,0.0,0.263432458
q6,6291456,0.0,0,0,0.0,0.265921375
q6,6291456,0.0,0,0,0.0,0.274474042
q6,6291456,0.0,0,0,0.0,0.271005416
q6,6291456,0.0,0,0,0.0,0.268722292
q6,6291456,0.0,0,0,0.0,0.263145958
q6,6291456,0.0,0,0,0.0,0.266364416
q6,6291456,0.0,0,0,0.0,0.26237625
q6,6291456,0.0,0,0,0.0,0.26323725
q6,6291456,0.0,0,0,0.0,0.26591125
q6,6291456,0.0,0,0,0.0,0.262508917
q6,6291456,0.0,0,0,0.0,0.263590709
q6,6291456,0.0,0,0,0.0,0.287907208
q6,6291456,0.0,0,0,0.0,0.265304125
q6,6291456,0.0,0,0,0.0,0.263578209
q6,6291456,0.0,0,0,0.0,0.264158542
q6,6291456,0.0,0,0,0.0,0.262439791
q6,6291456,0.0,0,0,0.0,0.264989375
q6,6291456,0.0,0,0,0.0,0.26291125
q6,6291456,0.0,0,0,0.0,0.263318875
q6,6291456,0.0,0,0,0.0,0.270084792
q6,6291456,0.0,0,0,0.0,0.269074584
q6,6291456,0.0,0,0,0.0,0.266043833
q6,6291456,0.0,0,0,0.0,0.266741834
q6,6291456,0.0,0,0,0.0,0.262761416
q6,6291456,0.0,0,0,0.0,0.273777042
q6,6291456,0.0,0,0,0.0,0.268884167
q6,6291456,0.0,0,0,0.0,0.281703083
q6,6291456,0.0,0,0,0.0,0.26667575
q6,6291456,0.0,0,0,0.0,0.270546417
q6,6291456,0.0,0,0,0.0,0.26408025
q6,6291456,0.0,0,0,0.0,0.263303791
q6,6291456,0.0,0,0,0.0,0.269263125
q6,6291456,0.0,0,0,0.0,0.265957375
q6,6291456,0.0,0,0,0.0,0.262429959
q6,6291456,0.0,0,0,0.0,0.262557417
q6,6291456,0.0,0,0,0.0,0.266182958
q6,6291456,0.0,0,0,0.0,0.266799792
q6,6291456,0.0,0,0,0.0,0.264761958
q6,6291456,0.0,0,0,0.0,0.270583542
q6,6291456,0.0,0,0,0.0,0.264907292
q6,6291456,0.0,0,0,0.0,0.263876583
q6,6291456,0.0,0,0,0.0,0.283316459
q6,6291456,0.0,0,0,0.0,0.266179625
q6,6291456,0.0,0,0,0.0,0.265870291
q6,6291456,0.0,0,0,0.0,0.266554666
q6,6291456,0.0,0,0,0.0,0.264174375
q6,6291456,0.0,0,0,0.0,0.261981292
q6,6291456,0.0,0,0,0.0,0.262195417
q6,6291456,0.0,0,0,0.0,0.26499875
q6,6291456,0.0,0,0,0.0,0.263361292
q6,6291456,0.0,0,0,0.0,0.263184792
q6,6291456,0.0,0,0,0.0,0.2647935
q6,6291456,0.0,0,0,0.0,0.262113375
q6,6291456,0.0,0,0,0.0,0.268597833
q6,6291456,0.0,0,0,0.0,0.261793875
q6,6291456,0.0,0,0,0.0,0.2619045
q6,6291456,0.0,0,0,0.0,0.265907916
q6,6291456,0.0,0,0,0.0,0.268138
q6,6291456,0.0,0,0,0.0,0.265380834
q6,6291456,0.0,0,0,0.0,0.267142333
q6,6291456,0.0,0,0,0.0,0.263317625
q6,6291456,0.0,0,0,0.0,0.262196459
q6,6291456,0.0,0,0,0.0,0.262801958
q6,6291456,0.0,0,0,0.0,0.262398417
q6,6291456,0.0,0,0,0.0,0.264119584
q6,6291456,0.0,0,0,0.0,0.261574708
q6,6291456,0.0,0,0,0.0,0.26142375
q6,6291456,0.0,0,0,0.0,0.265189084
q6,6291456,0.0,0,0,0.0,0.263878625
q6,6291456,0.0,0,0,0.0,0.275373209
q6,6291456,0.0,0,0,0.0,0.264522666
q6,6291456,0.0,0,0,0.0,0.2766125
q6,6291456,0.0,0,0,0.0,0.264459375
q6,6291456,0.0,0,0,0.0,0.263326166
q6,6291456,0.0,0,0,0.0,0.270921375
q6,6291456,0.0,0,0,0.0,0.270721541
q6,6291456,0.0,0,0,0.0,0.265092917
q6,6291456,0.0,0,0,0.0,0.262860583
q6,6291456,0.0,0,0,0.0,0.264747167
q6,6291456,0.0,0,0,0.0,0.262598458
q6,6291456,0.0,0,0,0.0,0.263367375
q6,6291456,0.0,0,0,0.0,0.262286625
q6,6291456,0.0,0,0,0.0,0.269814667
