label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,786432,0.0,0,0.0,0.186443423
optimistic,786432,0.0,0,0.0,0.186348754
optimistic,786432,0.0,0,0.0,0.189525075
optimistic,786432,0.0,0,0.0,0.185557902
optimistic,786432,0.0,0,0.0,0.184319554
optimistic,786432,0.0,0,0.0,0.185328412
optimistic,786432,0.0,0,0.0,0.193764911
optimistic,786432,0.0,0,0.0,0.195370835
optimistic,786432,0.0,0,0.0,0.186696701
optimistic,786432,0.0,0,0.0,0.185105951
optimistic,786432,0.0,0,0.0,0.185527124
optimistic,786432,0.0,0,0.0,0.185833256
optimistic,786432,0.0,0,0.0,0.18711765
optimistic,786432,0.0,0,0.0,0.186808014
optimistic,786432,0.0,0,0.0,0.186043618
optimistic,786432,0.0,0,0.0,0.185561194
optimistic,786432,0.0,0,0.0,0.186315921
optimistic,786432,0.0,0,0.0,0.185485093
optimistic,786432,0.0,0,0.0,0.195047762
optimistic,786432,0.0,0,0.0,0.199407239
optimistic,786432,0.0,0,0.0,0.185475288
optimistic,786432,0.0,0,0.0,0.186130559
optimistic,786432,0.0,0,0.0,0.192422636
optimistic,786432,0.0,0,0.0,0.187082287
optimistic,786432,0.0,0,0.0,0.188012511
optimistic,786432,0.0,0,0.0,0.18286486
optimistic,786432,0.0,0,0.0,0.185781029
optimistic,786432,0.0,0,0.0,0.186456041
optimistic,786432,0.0,0,0.0,0.185058106
optimistic,786432,0.0,0,0.0,0.185649527
optimistic,786432,0.0,0,0.0,0.196673473
optimistic,786432,0.0,0,0.0,0.18926888
optimistic,786432,0.0,0,0.0,0.18650838
optimistic,786432,0.0,0,0.0,0.186369687
optimistic,786432,0.0,0,0.0,0.186977718
optimistic,786432,0.0,0,0.0,0.185690012
optimistic,786432,0.0,0,0.0,0.1861807
optimistic,786432,0.0,0,0.0,0.186760056
optimistic,786432,0.0,0,0.0,0.184264626
optimistic,786432,0.0,0,0.0,0.186245374
optimistic,786432,0.0,0,0.0,0.185786663
optimistic,786432,0.0,0,0.0,0.188523994
optimistic,786432,0.0,0,0.0,0.196375391
optimistic,786432,0.0,0,0.0,0.18996854
optimistic,786432,0.0,0,0.0,0.186685566
optimistic,786432,0.0,0,0.0,0.185552323
optimistic,786432,0.0,0,0.0,0.185954038
optimistic,786432,0.0,0,0.0,0.18611117
optimistic,786432,0.0,0,0.0,0.186174376
optimistic,786432,0.0,0,0.0,0.193456946
optimistic,786432,0.0,0,0.0,0.186823791
optimistic,786432,0.0,0,0.0,0.185451027
optimistic,786432,0.0,0,0.0,0.184159609
optimistic,786432,0.0,0,0.0,0.185172309
optimistic,786432,0.0,0,0.0,0.197056403
optimistic,786432,0.0,0,0.0,0.193115405
optimistic,786432,0.0,0,0.0,0.190303592
optimistic,786432,0.0,0,0.0,0.18641381
optimistic,786432,0.0,0,0.0,0.187114583
optimistic,786432,0.0,0,0.0,0.187804559
optimistic,786432,0.0,0,0.0,0.185915958
optimistic,786432,0.0,0,0.0,0.18667921
optimistic,786432,0.0,0,0.0,0.185901744
optimistic,786432,0.0,0,0.0,0.186679724
