label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
baseline,393216,0.0,0,0.0,0.203838248
baseline,393216,0.0,0,0.0,0.201891785
baseline,393216,0.0,0,0.0,0.202721357
baseline,393216,0.0,0,0.0,0.200771005
baseline,393216,0.0,0,0.0,0.203001636
baseline,393216,0.0,0,0.0,0.20089684
baseline,393216,0.0,0,0.0,0.210716254
baseline,393216,0.0,0,0.0,0.219296792
baseline,393216,0.0,0,0.0,0.202159369
baseline,393216,0.0,0,0.0,0.203308748
baseline,393216,0.0,0,0.0,0.201328698
baseline,393216,0.0,0,0.0,0.201239198
baseline,393216,0.0,0,0.0,0.201265376
baseline,393216,0.0,0,0.0,0.201603666
baseline,393216,0.0,0,0.0,0.203246201
baseline,393216,0.0,0,0.0,0.207857469
baseline,393216,0.0,0,0.0,0.203853681
baseline,393216,0.0,0,0.0,0.20564263
baseline,393216,0.0,0,0.0,0.22193494
baseline,393216,0.0,0,0.0,0.206616148
baseline,393216,0.0,0,0.0,0.203146225
baseline,393216,0.0,0,0.0,0.202537723
baseline,393216,0.0,0,0.0,0.202682742
baseline,393216,0.0,0,0.0,0.202331257
baseline,393216,0.0,0,0.0,0.203494028
baseline,393216,0.0,0,0.0,0.201070841
baseline,393216,0.0,0,0.0,0.20132075
baseline,393216,0.0,0,0.0,0.203552543
baseline,393216,0.0,0,0.0,0.203266541
baseline,393216,0.0,0,0.0,0.215155317
baseline,393216,0.0,0,0.0,0.211208968
baseline,393216,0.0,0,0.0,0.2021689
baseline,393216,0.0,0,0.0,0.203952889
baseline,393216,0.0,0,0.0,0.202681849
baseline,393216,0.0,0,0.0,0.205036284
baseline,393216,0.0,0,0.0,0.202450587
baseline,393216,0.0,0,0.0,0.20197033
baseline,393216,0.0,0,0.0,0.208142504
baseline,393216,0.0,0,0.0,0.204893338
baseline,393216,0.0,0,0.0,0.220511146
baseline,393216,0.0,0,0.0,0.21755196
baseline,393216,0.0,0,0.0,0.202297899
baseline,393216,0.0,0,0.0,0.202786117
baseline,393216,0.0,0,0.0,0.211246678
baseline,393216,0.0,0,0.0,0.20148707
baseline,393216,0.0,0,0.0,0.203701854
baseline,393216,0.0,0,0.0,0.203158384
baseline,393216,0.0,0,0.0,0.206468996
baseline,393216,0.0,0,0.0,0.210770168
baseline,393216,0.0,0,0.0,0.204516821
baseline,393216,0.0,0,0.0,0.21294133
baseline,393216,0.0,0,0.0,0.207673878
baseline,393216,0.0,0,0.0,0.203674301
baseline,393216,0.0,0,0.0,0.203803174
baseline,393216,0.0,0,0.0,0.200946243
baseline,393216,0.0,0,0.0,0.208531799
baseline,393216,0.0,0,0.0,0.202786958
baseline,393216,0.0,0,0.0,0.206349735
baseline,393216,0.0,0,0.0,0.207878554
baseline,393216,0.0,0,0.0,0.202936527
baseline,393216,0.0,0,0.0,0.202264398
baseline,393216,0.0,0,0.0,0.214400592
baseline,393216,0.0,0,0.0,0.20765019
baseline,393216,0.0,0,0.0,0.206308889
baseline,393216,0.0,0,0.0,0.202057795
baseline,393216,0.0,0,0.0,0.201795496
baseline,393216,0.0,0,0.0,0.206331084
baseline,393216,0.0,0,0.0,0.207339608
baseline,393216,0.0,0,0.0,0.207040646
baseline,393216,0.0,0,0.0,0.201735994
baseline,393216,0.0,0,0.0,0.201125332
baseline,393216,0.0,0,0.0,0.202014626
baseline,393216,0.0,0,0.0,0.21485621
baseline,393216,0.0,0,0.0,0.20439536
baseline,393216,0.0,0,0.0,0.200262374
baseline,393216,0.0,0,0.0,0.202523067
baseline,393216,0.0,0,0.0,0.19971169
baseline,393216,0.0,0,0.0,0.200600129
baseline,393216,0.0,0,0.0,0.203692272
baseline,393216,0.0,0,0.0,0.208819577
baseline,393216,0.0,0,0.0,0.200858792
baseline,393216,0.0,0,0.0,0.20339291
baseline,393216,0.0,0,0.0,0.202376387
baseline,393216,0.0,0,0.0,0.212931525
baseline,393216,0.0,0,0.0,0.207597352
baseline,393216,0.0,0,0.0,0.202478777
baseline,393216,0.0,0,0.0,0.201406042
baseline,393216,0.0,0,0.0,0.202435465
baseline,393216,0.0,0,0.0,0.20645751
baseline,393216,0.0,0,0.0,0.205262978
baseline,393216,0.0,0,0.0,0.201670823
baseline,393216,0.0,0,0.0,0.201125494
baseline,393216,0.0,0,0.0,0.201278795
baseline,393216,0.0,0,0.0,0.201638331
baseline,393216,0.0,0,0.0,0.21487646
baseline,393216,0.0,0,0.0,0.206029918
baseline,393216,0.0,0,0.0,0.201669104
baseline,393216,0.0,0,0.0,0.20253381
baseline,393216,0.0,0,0.0,0.203023007
baseline,393216,0.0,0,0.0,0.204082787
