label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
baseline,3145728,0.0,0,0.0,0.168537961
baseline,3145728,0.0,0,0.0,0.166820825
baseline,3145728,0.0,0,0.0,0.167744259
baseline,3145728,0.0,0,0.0,0.166255061
baseline,3145728,0.0,0,0.0,0.164614274
baseline,3145728,0.0,0,0.0,0.166836257
baseline,3145728,0.0,0,0.0,0.167886403
baseline,3145728,0.0,0,0.0,0.167176544
baseline,3145728,0.0,0,0.0,0.182623199
baseline,3145728,0.0,0,0.0,0.166889759
baseline,3145728,0.0,0,0.0,0.164367962
baseline,3145728,0.0,0,0.0,0.166765724
baseline,3145728,0.0,0,0.0,0.163766375
baseline,3145728,0.0,0,0.0,0.165636231
baseline,3145728,0.0,0,0.0,0.167017766
baseline,3145728,0.0,0,0.0,0.180334956
baseline,3145728,0.0,0,0.0,0.165671311
baseline,3145728,0.0,0,0.0,0.166965643
baseline,3145728,0.0,0,0.0,0.171072362
baseline,3145728,0.0,0,0.0,0.163798059
baseline,3145728,0.0,0,0.0,0.169690102
baseline,3145728,0.0,0,0.0,0.188931762
baseline,3145728,0.0,0,0.0,0.169778968
baseline,3145728,0.0,0,0.0,0.166889522
baseline,3145728,0.0,0,0.0,0.164768871
baseline,3145728,0.0,0,0.0,0.167839208
baseline,3145728,0.0,0,0.0,0.171436766
baseline,3145728,0.0,0,0.0,0.171204521
baseline,3145728,0.0,0,0.0,0.167577508
baseline,3145728,0.0,0,0.0,0.167067105
baseline,3145728,0.0,0,0.0,0.16479245
baseline,3145728,0.0,0,0.0,0.168454018
baseline,3145728,0.0,0,0.0,0.173261412
baseline,3145728,0.0,0,0.0,0.169636766
baseline,3145728,0.0,0,0.0,0.174873523
baseline,3145728,0.0,0,0.0,0.17396272
baseline,3145728,0.0,0,0.0,0.166891204
baseline,3145728,0.0,0,0.0,0.165512646
baseline,3145728,0.0,0,0.0,0.169183881
baseline,3145728,0.0,0,0.0,0.169145287
baseline,3145728,0.0,0,0.0,0.165873893
baseline,3145728,0.0,0,0.0,0.166990952
baseline,3145728,0.0,0,0.0,0.165668243
baseline,3145728,0.0,0,0.0,0.165027628
baseline,3145728,0.0,0,0.0,0.170757467
baseline,3145728,0.0,0,0.0,0.165951487
baseline,3145728,0.0,0,0.0,0.164856911
baseline,3145728,0.0,0,0.0,0.164550263
baseline,3145728,0.0,0,0.0,0.184756778
baseline,3145728,0.0,0,0.0,0.168110285
baseline,3145728,0.0,0,0.0,0.166302038
baseline,3145728,0.0,0,0.0,0.16658902
baseline,3145728,0.0,0,0.0,0.164324903
baseline,3145728,0.0,0,0.0,0.164560824
baseline,3145728,0.0,0,0.0,0.166448228
baseline,3145728,0.0,0,0.0,0.164278233
baseline,3145728,0.0,0,0.0,0.166118455
baseline,3145728,0.0,0,0.0,0.167940252
baseline,3145728,0.0,0,0.0,0.166454114
baseline,3145728,0.0,0,0.0,0.164848416
baseline,3145728,0.0,0,0.0,0.164946531
baseline,3145728,0.0,0,0.0,0.17670435
baseline,3145728,0.0,0,0.0,0.171691146
baseline,3145728,0.0,0,0.0,0.168914354
baseline,3145728,0.0,0,0.0,0.165944859
baseline,3145728,0.0,0,0.0,0.164721736
baseline,3145728,0.0,0,0.0,0.164242066
baseline,3145728,0.0,0,0.0,0.163840645
baseline,3145728,0.0,0,0.0,0.168637579
baseline,3145728,0.0,0,0.0,0.169074627
baseline,3145728,0.0,0,0.0,0.166825586
baseline,3145728,0.0,0,0.0,0.165446738
baseline,3145728,0.0,0,0.0,0.166647969
baseline,3145728,0.0,0,0.0,0.166965019
baseline,3145728,0.0,0,0.0,0.180134388
baseline,3145728,0.0,0,0.0,0.180273678
baseline,3145728,0.0,0,0.0,0.165885309
baseline,3145728,0.0,0,0.0,0.16769878
baseline,3145728,0.0,0,0.0,0.165885027
baseline,3145728,0.0,0,0.0,0.164116719
baseline,3145728,0.0,0,0.0,0.164531229
baseline,3145728,0.0,0,0.0,0.167332911
baseline,3145728,0.0,0,0.0,0.167906856
baseline,3145728,0.0,0,0.0,0.164155883
baseline,3145728,0.0,0,0.0,0.162947425
baseline,3145728,0.0,0,0.0,0.165456393
baseline,3145728,0.0,0,0.0,0.163694913
baseline,3145728,0.0,0,0.0,0.167369421
baseline,3145728,0.0,0,0.0,0.179771982
baseline,3145728,0.0,0,0.0,0.168050518
baseline,3145728,0.0,0,0.0,0.163990755
baseline,3145728,0.0,0,0.0,0.165296873
baseline,3145728,0.0,0,0.0,0.163895448
baseline,3145728,0.0,0,0.0,0.165972098
baseline,3145728,0.0,0,0.0,0.168499644
baseline,3145728,0.0,0,0.0,0.163618122
baseline,3145728,0.0,0,0.0,0.165802948
baseline,3145728,0.0,0,0.0,0.167332089
baseline,3145728,0.0,0,0.0,0.165414705
baseline,3145728,0.0,0,0.0,0.166077933
