label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,1048576,0.0,0,0.0,0.18238785
optimistic,1048576,0.0,0,0.0,0.181704305
optimistic,1048576,0.0,0,0.0,0.182180774
optimistic,1048576,0.0,0,0.0,0.180968989
optimistic,1048576,0.0,0,0.0,0.181764264
optimistic,1048576,0.0,0,0.0,0.181198237
optimistic,1048576,0.0,0,0.0,0.177710512
optimistic,1048576,0.0,0,0.0,0.177995619
optimistic,1048576,0.0,0,0.0,0.18113825
optimistic,1048576,0.0,0,0.0,0.182784825
optimistic,1048576,0.0,0,0.0,0.181133811
optimistic,1048576,0.0,0,0.0,0.194088438
optimistic,1048576,0.0,0,0.0,0.185147846
optimistic,1048576,0.0,0,0.0,0.181716738
optimistic,1048576,0.0,0,0.0,0.181404386
optimistic,1048576,0.0,0,0.0,0.18121151
optimistic,1048576,0.0,0,0.0,0.180521287
optimistic,1048576,0.0,0,0.0,0.182043911
optimistic,1048576,0.0,0,0.0,0.18040952
optimistic,1048576,0.0,0,0.0,0.181131921
optimistic,1048576,0.0,0,0.0,0.182162051
optimistic,1048576,0.0,0,0.0,0.183021497
optimistic,1048576,0.0,0,0.0,0.18827844
optimistic,1048576,0.0,0,0.0,0.186738318
optimistic,1048576,0.0,0,0.0,0.192118275
optimistic,1048576,0.0,0,0.0,0.1817852
optimistic,1048576,0.0,0,0.0,0.183269809
optimistic,1048576,0.0,0,0.0,0.183132154
optimistic,1048576,0.0,0,0.0,0.180700568
optimistic,1048576,0.0,0,0.0,0.181579162
optimistic,1048576,0.0,0,0.0,0.182184247
optimistic,1048576,0.0,0,0.0,0.182384323
optimistic,1048576,0.0,0,0.0,0.181583277
optimistic,1048576,0.0,0,0.0,0.181768991
optimistic,1048576,0.0,0,0.0,0.181250233
optimistic,1048576,0.0,0,0.0,0.181272204
optimistic,1048576,0.0,0,0.0,0.205321883
optimistic,1048576,0.0,0,0.0,0.181826192
optimistic,1048576,0.0,0,0.0,0.181360586
optimistic,1048576,0.0,0,0.0,0.181889409
optimistic,1048576,0.0,0,0.0,0.180728459
optimistic,1048576,0.0,0,0.0,0.180577658
optimistic,1048576,0.0,0,0.0,0.182869286
optimistic,1048576,0.0,0,0.0,0.18225325
optimistic,1048576,0.0,0,0.0,0.180621439
optimistic,1048576,0.0,0,0.0,0.181138086
optimistic,1048576,0.0,0,0.0,0.181007237
optimistic,1048576,0.0,0,0.0,0.18421574
optimistic,1048576,0.0,0,0.0,0.197137156
optimistic,1048576,0.0,0,0.0,0.191131959
