label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,4194304,0.0,0,0.0,0.211152826
optimistic,4194304,0.0,0,0.0,0.226431151
optimistic,4194304,0.0,0,0.0,0.212128176
optimistic,4194304,0.0,0,0.0,0.218531663
optimistic,4194304,0.0,0,0.0,0.211283959
optimistic,4194304,0.0,0,0.0,0.203170623
optimistic,4194304,0.0,0,0.0,0.210776107
optimistic,4194304,0.0,0,0.0,0.210120743
optimistic,4194304,0.0,0,0.0,0.19733009
optimistic,4194304,0.0,0,0.0,0.203613776
optimistic,4194304,0.0,0,0.0,0.206740767
optimistic,4194304,0.0,0,0.0,0.217525202
optimistic,4194304,0.0,0,0.0,0.244577662
optimistic,4194304,0.0,0,0.0,0.229311625
optimistic,4194304,0.0,0,0.0,0.219804039
optimistic,4194304,0.0,0,0.0,0.213505069
optimistic,4194304,0.0,0,0.0,0.205434312
optimistic,4194304,0.0,0,0.0,0.20223441
optimistic,4194304,0.0,0,0.0,0.198605788
optimistic,4194304,0.0,0,0.0,0.227346974
optimistic,4194304,0.0,0,0.05,0.229654278
optimistic,4194304,0.0,0,0.05,0.236086882
optimistic,4194304,0.0,0,0.05,0.245012363
optimistic,4194304,0.0,0,0.05,0.231957641
optimistic,4194304,0.0,0,0.05,0.229799535
optimistic,4194304,0.0,0,0.05,0.21346788
optimistic,4194304,0.0,0,0.05,0.228776018
optimistic,4194304,0.0,0,0.05,0.234326785
optimistic,4194304,0.0,0,0.05,0.253548554
optimistic,4194304,0.0,0,0.05,0.233380691
optimistic,4194304,0.0,0,0.05,0.214656535
optimistic,4194304,0.0,0,0.05,0.261279086
optimistic,4194304,0.0,0,0.05,0.228659197
optimistic,4194304,0.0,0,0.05,0.219001507
optimistic,4194304,0.0,0,0.05,0.229959515
optimistic,4194304,0.0,0,0.05,0.236980441
optimistic,4194304,0.0,0,0.05,0.218943927
optimistic,4194304,0.0,0,0.05,0.218873802
optimistic,4194304,0.0,0,0.05,0.222643896
optimistic,4194304,0.0,0,0.05,0.230699895
optimistic,4194304,0.0,0,0.1,0.230927057
optimistic,4194304,0.0,0,0.1,0.245468997
optimistic,4194304,0.0,0,0.1,0.22523974
optimistic,4194304,0.0,0,0.1,0.239145803
optimistic,4194304,0.0,0,0.1,0.238832412
optimistic,4194304,0.0,0,0.1,0.226586026
optimistic,4194304,0.0,0,0.1,0.226094776
optimistic,4194304,0.0,0,0.1,0.216966655
optimistic,4194304,0.0,0,0.1,0.232301741
optimistic,4194304,0.0,0,0.1,0.222904384
optimistic,4194304,0.0,0,0.1,0.218659942
optimistic,4194304,0.0,0,0.1,0.250069204
optimistic,4194304,0.0,0,0.1,0.232335074
optimistic,4194304,0.0,0,0.1,0.211451333
optimistic,4194304,0.0,0,0.1,0.212469816
optimistic,4194304,0.0,0,0.1,0.219977266
optimistic,4194304,0.0,0,0.1,0.229643246
optimistic,4194304,0.0,0,0.1,0.24016882
optimistic,4194304,0.0,0,0.1,0.248953597
optimistic,4194304,0.0,0,0.1,0.274263954
optimistic,4194304,0.0,0,0.15,0.240058493
optimistic,4194304,0.0,0,0.15,0.222289586
optimistic,4194304,0.0,0,0.15,0.209322832
optimistic,4194304,0.0,0,0.15,0.209432853
optimistic,4194304,0.0,0,0.15,0.209766723
optimistic,4194304,0.0,0,0.15,0.213156707
optimistic,4194304,0.0,0,0.15,0.220602482
optimistic,4194304,0.0,0,0.15,0.211066781
optimistic,4194304,0.0,0,0.15,0.208276371
optimistic,4194304,0.0,0,0.15,0.224995602
optimistic,4194304,0.0,0,0.15,0.205636268
optimistic,4194304,0.0,0,0.15,0.234371449
