label,join_buffer_size_bytes,spill_ratio,spill_count,optimism_level,duration_s
optimistic,524288,0.8,8,0.0,0.281780802
optimistic,524288,0.8,8,0.0,0.26905555
optimistic,524288,0.8,8,0.0,0.263991002
optimistic,524288,0.8,8,0.0,0.278619135
optimistic,524288,0.8,8,0.0,0.266419374
optimistic,524288,0.8,8,0.0,0.26937293
optimistic,524288,0.8,8,0.0,0.255988629
optimistic,524288,0.8,8,0.0,0.289883859
optimistic,524288,0.8,8,0.0,0.251325744
optimistic,524288,0.8,8,0.0,0.261081329
optimistic,524288,0.8,8,0.0,0.26040506
optimistic,524288,0.8,8,0.0,0.26335815
optimistic,524288,0.8,8,0.0,0.251620588
optimistic,524288,0.8,8,0.0,0.25736697
optimistic,524288,0.8,8,0.0,0.284754372
optimistic,524288,0.8,8,0.0,0.297714571
optimistic,524288,0.8,8,0.0,0.271874776
optimistic,524288,0.8,8,0.0,0.260908055
optimistic,524288,0.8,8,0.0,0.252594282
optimistic,524288,0.8,8,0.0,0.25997896
optimistic,524288,0.0,0,0.05,0.260296959
optimistic,524288,0.0,0,0.05,0.259968237
optimistic,524288,0.0,0,0.05,0.293913734
optimistic,524288,0.0,0,0.05,0.263496248
optimistic,524288,0.0,0,0.05,0.261490134
optimistic,524288,0.0,0,0.05,0.259857561
optimistic,524288,0.0,0,0.05,0.274572071
optimistic,524288,0.0,0,0.05,0.264408055
optimistic,524288,0.0,0,0.05,0.285591165
optimistic,524288,0.0,0,0.05,0.303643211
optimistic,524288,0.0,0,0.05,0.292857242
optimistic,524288,0.0,0,0.05,0.270842992
optimistic,524288,0.0,0,0.05,0.262974137
optimistic,524288,0.0,0,0.05,0.258333458
optimistic,524288,0.0,0,0.05,0.265721116
optimistic,524288,0.0,0,0.05,0.272553597
optimistic,524288,0.0,0,0.05,0.288300276
optimistic,524288,0.0,0,0.05,0.265818574
optimistic,524288,0.0,0,0.05,0.281662892
optimistic,524288,0.0,0,0.05,0.268679264
optimistic,524288,0.0,0,0.1,0.268853001
optimistic,524288,0.0,0,0.1,0.269024061
optimistic,524288,0.0,0,0.1,0.282900533
optimistic,524288,0.0,0,0.1,0.283020055
optimistic,524288,0.0,0,0.1,0.280493466
