label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
q7,262144,256KB,1,437.0
q7,262144,256KB,2,271.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,194.0
q7,262144,256KB,5,170.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,99.0
q7,262144,256KB,9,50.5
q7,262144,256KB,10,15.6
q7,262144,256KB,11,14.8
q7,262144,256KB,1,437.0
q7,262144,256KB,2,273.0
q7,262144,256KB,3,226.0
q7,262144,256KB,4,196.0
q7,262144,256KB,5,170.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,99.8
q7,262144,256KB,9,51.6
q7,262144,256KB,10,15.5
q7,262144,256KB,11,14.6
q7,262144,256KB,1,437.0
q7,262144,256KB,2,271.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,193.0
q7,262144,256KB,5,168.0
q7,262144,256KB,6,166.0
q7,262144,256KB,7,129.0
q7,262144,256KB,8,99.6
q7,262144,256KB,9,50.5
q7,262144,256KB,10,15.7
q7,262144,256KB,11,14.8
q7,262144,256KB,1,442.0
q7,262144,256KB,2,277.0
q7,262144,256KB,3,230.0
q7,262144,256KB,4,202.0
q7,262144,256KB,5,177.0
q7,262144,256KB,6,175.0
q7,262144,256KB,7,134.0
q7,262144,256KB,8,102.0
q7,262144,256KB,9,53.3
q7,262144,256KB,10,17.3
q7,262144,256KB,11,16.4
q7,262144,256KB,1,455.0
q7,262144,256KB,2,276.0
q7,262144,256KB,3,228.0
q7,262144,256KB,4,198.0
q7,262144,256KB,5,172.0
q7,262144,256KB,6,170.0
q7,262144,256KB,7,131.0
q7,262144,256KB,8,99.8
q7,262144,256KB,9,50.5
q7,262144,256KB,10,15.7
q7,262144,256KB,11,14.8
q7,262144,256KB,1,434.0
q7,262144,256KB,2,269.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,193.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,167.0
q7,262144,256KB,7,132.0
q7,262144,256KB,8,102.0
q7,262144,256KB,9,52.7
q7,262144,256KB,10,15.8
q7,262144,256KB,11,14.9
q7,262144,256KB,1,434.0
q7,262144,256KB,2,272.0
q7,262144,256KB,3,225.0
q7,262144,256KB,4,195.0
q7,262144,256KB,5,172.0
q7,262144,256KB,6,170.0
q7,262144,256KB,7,133.0
q7,262144,256KB,8,103.0
q7,262144,256KB,9,53.1
q7,262144,256KB,10,16.0
q7,262144,256KB,11,15.2
q7,262144,256KB,1,438.0
q7,262144,256KB,2,270.0
q7,262144,256KB,3,223.0
q7,262144,256KB,4,194.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,131.0
q7,262144,256KB,8,101.0
q7,262144,256KB,9,53.4
q7,262144,256KB,10,16.5
q7,262144,256KB,11,15.6
q7,262144,256KB,1,459.0
q7,262144,256KB,2,272.0
q7,262144,256KB,3,224.0
q7,262144,256KB,4,195.0
q7,262144,256KB,5,170.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,101.0
q7,262144,256KB,9,52.5
q7,262144,256KB,10,16.5
q7,262144,256KB,11,15.6
q7,262144,256KB,1,434.0
q7,262144,256KB,2,270.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,192.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,167.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,101.0
q7,262144,256KB,9,52.7
q7,262144,256KB,10,16.2
q7,262144,256KB,11,15.3
q7,262144,256KB,1,433.0
q7,262144,256KB,2,270.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,192.0
q7,262144,256KB,5,167.0
q7,262144,256KB,6,165.0
q7,262144,256KB,7,128.0
q7,262144,256KB,8,98.7
q7,262144,256KB,9,50.1
q7,262144,256KB,10,16.2
q7,262144,256KB,11,15.3
q7,262144,256KB,1,431.0
q7,262144,256KB,2,268.0
q7,262144,256KB,3,221.0
q7,262144,256KB,4,192.0
q7,262144,256KB,5,168.0
q7,262144,256KB,6,166.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,99.7
q7,262144,256KB,9,51.1
q7,262144,256KB,10,16.5
q7,262144,256KB,11,15.6
q7,262144,256KB,1,436.0
q7,262144,256KB,2,271.0
q7,262144,256KB,3,222.0
q7,262144,256KB,4,193.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,167.0
q7,262144,256KB,7,130.0
q7,262144,256KB,8,99.9
q7,262144,256KB,9,51.9
q7,262144,256KB,10,15.9
q7,262144,256KB,11,15.0
q7,262144,256KB,1,435.0
q7,262144,256KB,2,270.0
q7,262144,256KB,3,223.0
q7,262144,256KB,4,194.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,129.0
q7,262144,256KB,8,100.0
q7,262144,256KB,9,51.0
q7,262144,256KB,10,15.8
q7,262144,256KB,11,14.9
q7,262144,256KB,1,437.0
q7,262144,256KB,2,272.0
q7,262144,256KB,3,224.0
q7,262144,256KB,4,195.0
q7,262144,256KB,5,170.0
q7,262144,256KB,6,168.0
q7,262144,256KB,7,129.0
q7,262144,256KB,8,99.4
q7,262144,256KB,9,50.8
q7,262144,256KB,10,15.7
q7,262144,256KB,11,14.8
q7,262144,256KB,1,436.0
q7,262144,256KB,2,272.0
q7,262144,256KB,3,223.0
q7,262144,256KB,4,194.0
q7,262144,256KB,5,169.0
q7,262144,256KB,6,167.0
