label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
q5,262144,256KB,1,138.0
q5,262144,256KB,2,127.0
q5,262144,256KB,3,121.0
q5,262144,256KB,4,113.0
q5,262144,256KB,5,96.2
q5,262144,256KB,6,87.4
q5,262144,256KB,7,70.2
q5,262144,256KB,8,61.2
q5,262144,256KB,9,55.8
q5,262144,256KB,10,36.3
q5,262144,256KB,1,134.0
q5,262144,256KB,2,123.0
q5,262144,256KB,3,117.0
q5,262144,256KB,4,109.0
q5,262144,256KB,5,93.1
q5,262144,256KB,6,84.0
q5,262144,256KB,7,68.4
q5,262144,256KB,8,60.3
q5,262144,256KB,9,54.6
q5,262144,256KB,10,35.2
q5,262144,256KB,1,167.0
q5,262144,256KB,2,155.0
q5,262144,256KB,3,145.0
q5,262144,256KB,4,136.0
q5,262144,256KB,5,119.0
q5,262144,256KB,6,110.0
q5,262144,256KB,7,92.1
q5,262144,256KB,8,83.8
q5,262144,256KB,9,77.3
q5,262144,256KB,10,36.3
q5,262144,256KB,1,135.0
q5,262144,256KB,2,124.0
q5,262144,256KB,3,118.0
q5,262144,256KB,4,109.0
q5,262144,256KB,5,93.9
q5,262144,256KB,6,84.9
q5,262144,256KB,7,68.7
q5,262144,256KB,8,60.8
q5,262144,256KB,9,54.2
q5,262144,256KB,10,35.4
q5,262144,256KB,1,135.0
q5,262144,256KB,2,123.0
q5,262144,256KB,3,117.0
q5,262144,256KB,4,109.0
q5,262144,256KB,5,93.6
q5,262144,256KB,6,85.0
q5,262144,256KB,7,68.3
q5,262144,256KB,8,59.9
q5,262144,256KB,9,54.6
q5,262144,256KB,10,35.6
q5,262144,256KB,1,134.0
q5,262144,256KB,2,122.0
q5,262144,256KB,3,117.0
q5,262144,256KB,4,108.0
q5,262144,256KB,5,92.9
q5,262144,256KB,6,83.8
q5,262144,256KB,7,68.3
q5,262144,256KB,8,60.3
q5,262144,256KB,9,55.2
q5,262144,256KB,10,36.5
q5,262144,256KB,1,135.0
q5,262144,256KB,2,124.0
q5,262144,256KB,3,118.0
q5,262144,256KB,4,110.0
q5,262144,256KB,5,93.2
q5,262144,256KB,6,84.1
q5,262144,256KB,7,68.6
q5,262144,256KB,8,60.0
q5,262144,256KB,9,54.5
q5,262144,256KB,10,35.2
q5,262144,256KB,1,133.0
q5,262144,256KB,2,121.0
q5,262144,256KB,3,116.0
q5,262144,256KB,4,107.0
q5,262144,256KB,5,91.1
q5,262144,256KB,6,82.3
q5,262144,256KB,7,66.6
