label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
q6,524288,512KB,1,340.0
q6,524288,512KB,2,169.0
q6,524288,512KB,3,160.0
q6,524288,512KB,4,149.0
q6,524288,512KB,5,140.0
q6,524288,512KB,6,115.0
q6,524288,512KB,7,107.0
q6,524288,512KB,8,106.0
q6,524288,512KB,9,86.5
q6,524288,512KB,10,60.3
q6,524288,512KB,11,39.7
q6,524288,512KB,12,31.0
q6,524288,512KB,13,29.6
q6,524288,512KB,1,349.0
q6,524288,512KB,2,174.0
q6,524288,512KB,3,165.0
q6,524288,512KB,4,153.0
q6,524288,512KB,5,145.0
q6,524288,512KB,6,119.0
q6,524288,512KB,7,111.0
q6,524288,512KB,8,110.0
q6,524288,512KB,9,89.2
q6,524288,512KB,10,62.2
q6,524288,512KB,11,41.6
q6,524288,512KB,12,32.4
q6,524288,512KB,13,31.0
q6,524288,512KB,1,355.0
q6,524288,512KB,2,174.0
q6,524288,512KB,3,165.0
q6,524288,512KB,4,154.0
q6,524288,512KB,5,146.0
q6,524288,512KB,6,120.0
q6,524288,512KB,7,112.0
q6,524288,512KB,8,110.0
q6,524288,512KB,9,89.6
q6,524288,512KB,10,62.3
q6,524288,512KB,11,42.1
q6,524288,512KB,12,32.8
q6,524288,512KB,13,31.3
q6,524288,512KB,1,347.0
q6,524288,512KB,2,172.0
q6,524288,512KB,3,163.0
q6,524288,512KB,4,152.0
q6,524288,512KB,5,144.0
q6,524288,512KB,6,118.0
q6,524288,512KB,7,110.0
q6,524288,512KB,8,109.0
q6,524288,512KB,9,88.2
q6,524288,512KB,10,59.9
q6,524288,512KB,11,39.8
q6,524288,512KB,12,30.9
q6,524288,512KB,13,29.5
q6,524288,512KB,1,368.0
q6,524288,512KB,2,174.0
q6,524288,512KB,3,165.0
q6,524288,512KB,4,153.0
q6,524288,512KB,5,145.0
q6,524288,512KB,6,119.0
q6,524288,512KB,7,111.0
q6,524288,512KB,8,109.0
q6,524288,512KB,9,89.3
q6,524288,512KB,10,61.2
q6,524288,512KB,11,41.4
q6,524288,512KB,12,32.0
q6,524288,512KB,13,30.6
q6,524288,512KB,1,344.0
q6,524288,512KB,2,173.0
q6,524288,512KB,3,164.0
q6,524288,512KB,4,152.0
q6,524288,512KB,5,144.0
q6,524288,512KB,6,119.0
q6,524288,512KB,7,111.0
q6,524288,512KB,8,110.0
q6,524288,512KB,9,89.2
q6,524288,512KB,10,62.3
q6,524288,512KB,11,41.5
q6,524288,512KB,12,32.0
q6,524288,512KB,13,30.6
q6,524288,512KB,1,344.0
q6,524288,512KB,2,170.0
q6,524288,512KB,3,161.0
q6,524288,512KB,4,150.0
q6,524288,512KB,5,142.0
q6,524288,512KB,6,117.0
q6,524288,512KB,7,109.0
q6,524288,512KB,8,108.0
q6,524288,512KB,9,87.1
q6,524288,512KB,10,60.1
q6,524288,512KB,11,40.0
q6,524288,512KB,12,31.2
q6,524288,512KB,13,29.6
q6,524288,512KB,1,345.0
q6,524288,512KB,2,172.0
q6,524288,512KB,3,163.0
q6,524288,512KB,4,152.0
q6,524288,512KB,5,144.0
q6,524288,512KB,6,118.0
q6,524288,512KB,7,110.0
q6,524288,512KB,8,109.0
q6,524288,512KB,9,88.1
q6,524288,512KB,10,60.1
q6,524288,512KB,11,40.1
q6,524288,512KB,12,31.1
q6,524288,512KB,13,29.7
q6,524288,512KB,1,345.0
q6,524288,512KB,2,172.0
q6,524288,512KB,3,163.0
q6,524288,512KB,4,152.0
q6,524288,512KB,5,143.0
q6,524288,512KB,6,118.0
q6,524288,512KB,7,110.0
q6,524288,512KB,8,109.0
q6,524288,512KB,9,89.2
q6,524288,512KB,10,61.6
q6,524288,512KB,11,40.9
q6,524288,512KB,12,32.0
q6,524288,512KB,13,30.5
q6,524288,512KB,1,349.0
q6,524288,512KB,2,173.0
q6,524288,512KB,3,164.0
q6,524288,512KB,4,153.0
q6,524288,512KB,5,145.0
q6,524288,512KB,6,119.0
q6,524288,512KB,7,111.0
q6,524288,512KB,8,110.0
q6,524288,512KB,9,89.4
q6,524288,512KB,10,62.4
q6,524288,512KB,11,41.6
q6,524288,512KB,12,32.2
q6,524288,512KB,13,30.8
q6,524288,512KB,1,344.0
q6,524288,512KB,2,172.0
q6,524288,512KB,3,163.0
q6,524288,512KB,4,152.0
q6,524288,512KB,5,143.0
q6,524288,512KB,6,119.0
q6,524288,512KB,7,111.0
q6,524288,512KB,8,109.0
q6,524288,512KB,9,88.3
q6,524288,512KB,10,60.6
q6,524288,512KB,11,40.4
q6,524288,512KB,12,31.1
