label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
q5,1048576,1MB,1,71.4
q5,1048576,1MB,2,67.0
q5,1048576,1MB,3,65.0
q5,1048576,1MB,4,60.2
q5,1048576,1MB,5,56.2
q5,1048576,1MB,6,50.3
q5,1048576,1MB,7,36.9
q5,1048576,1MB,8,31.6
q5,1048576,1MB,9,29.9
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,73.5
q5,1048576,1MB,2,68.8
q5,1048576,1MB,3,66.7
q5,1048576,1MB,4,61.6
q5,1048576,1MB,5,57.4
q5,1048576,1MB,6,51.4
q5,1048576,1MB,7,38.3
q5,1048576,1MB,8,32.9
q5,1048576,1MB,9,31.2
q5,1048576,1MB,10,24.6
q5,1048576,1MB,1,73.4
q5,1048576,1MB,2,68.9
q5,1048576,1MB,3,66.9
q5,1048576,1MB,4,62.1
q5,1048576,1MB,5,58.1
q5,1048576,1MB,6,52.3
q5,1048576,1MB,7,37.5
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,71.5
q5,1048576,1MB,2,67.0
q5,1048576,1MB,3,64.9
q5,1048576,1MB,4,59.9
q5,1048576,1MB,5,55.9
q5,1048576,1MB,6,50.0
q5,1048576,1MB,7,37.0
q5,1048576,1MB,8,31.7
q5,1048576,1MB,9,30.0
q5,1048576,1MB,10,23.4
q5,1048576,1MB,1,76.6
q5,1048576,1MB,2,72.0
q5,1048576,1MB,3,69.8
q5,1048576,1MB,4,64.5
q5,1048576,1MB,5,60.3
q5,1048576,1MB,6,54.0
q5,1048576,1MB,7,39.5
q5,1048576,1MB,8,34.0
q5,1048576,1MB,9,32.1
q5,1048576,1MB,10,25.2
q5,1048576,1MB,1,76.1
q5,1048576,1MB,2,71.4
q5,1048576,1MB,3,69.3
q5,1048576,1MB,4,64.1
q5,1048576,1MB,5,60.1
q5,1048576,1MB,6,53.6
q5,1048576,1MB,7,38.8
q5,1048576,1MB,8,33.1
q5,1048576,1MB,9,31.4
q5,1048576,1MB,10,24.9
q5,1048576,1MB,1,74.5
q5,1048576,1MB,2,70.2
q5,1048576,1MB,3,68.0
q5,1048576,1MB,4,62.9
q5,1048576,1MB,5,58.8
q5,1048576,1MB,6,52.6
q5,1048576,1MB,7,38.9
q5,1048576,1MB,8,33.4
q5,1048576,1MB,9,31.6
q5,1048576,1MB,10,24.7
q5,1048576,1MB,1,78.1
q5,1048576,1MB,2,73.6
q5,1048576,1MB,3,71.6
q5,1048576,1MB,4,66.7
q5,1048576,1MB,5,62.6
q5,1048576,1MB,6,56.7
q5,1048576,1MB,7,41.9
q5,1048576,1MB,8,36.4
q5,1048576,1MB,9,34.5
q5,1048576,1MB,10,27.0
q5,1048576,1MB,1,72.9
q5,1048576,1MB,2,68.4
q5,1048576,1MB,3,66.3
q5,1048576,1MB,4,61.4
q5,1048576,1MB,5,57.4
q5,1048576,1MB,6,51.5
q5,1048576,1MB,7,37.8
q5,1048576,1MB,8,32.3
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,23.9
q5,1048576,1MB,1,71.9
q5,1048576,1MB,2,67.3
q5,1048576,1MB,3,65.3
q5,1048576,1MB,4,60.5
q5,1048576,1MB,5,56.4
q5,1048576,1MB,6,50.6
q5,1048576,1MB,7,37.4
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.3
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,71.7
q5,1048576,1MB,2,67.3
q5,1048576,1MB,3,65.3
q5,1048576,1MB,4,60.0
q5,1048576,1MB,5,56.0
q5,1048576,1MB,6,50.2
q5,1048576,1MB,7,37.1
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.1
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,71.1
q5,1048576,1MB,2,66.6
q5,1048576,1MB,3,64.5
q5,1048576,1MB,4,59.6
q5,1048576,1MB,5,55.7
q5,1048576,1MB,6,49.8
q5,1048576,1MB,7,36.8
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.9
q5,1048576,1MB,10,23.4
q5,1048576,1MB,1,72.8
q5,1048576,1MB,2,68.1
q5,1048576,1MB,3,66.0
q5,1048576,1MB,4,60.8
q5,1048576,1MB,5,56.5
q5,1048576,1MB,6,50.2
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,73.0
q5,1048576,1MB,2,68.4
q5,1048576,1MB,3,66.4
q5,1048576,1MB,4,61.5
q5,1048576,1MB,5,57.6
q5,1048576,1MB,6,51.8
q5,1048576,1MB,7,37.6
q5,1048576,1MB,8,32.3
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,23.9
q5,1048576,1MB,1,72.9
q5,1048576,1MB,2,68.4
q5,1048576,1MB,3,66.4
q5,1048576,1MB,4,61.3
q5,1048576,1MB,5,57.2
q5,1048576,1MB,6,51.1
q5,1048576,1MB,7,36.6
q5,1048576,1MB,8,31.2
q5,1048576,1MB,9,29.6
q5,1048576,1MB,10,23.0
q5,1048576,1MB,1,72.6
q5,1048576,1MB,2,68.2
q5,1048576,1MB,3,66.1
q5,1048576,1MB,4,61.2
q5,1048576,1MB,5,57.2
q5,1048576,1MB,6,51.4
q5,1048576,1MB,7,37.5
q5,1048576,1MB,8,32.2
q5,1048576,1MB,9,30.5
q5,1048576,1MB,10,24.0
q5,1048576,1MB,1,71.9
q5,1048576,1MB,2,67.3
q5,1048576,1MB,3,65.3
q5,1048576,1MB,4,60.4
q5,1048576,1MB,5,56.5
q5,1048576,1MB,6,50.5
q5,1048576,1MB,7,36.6
q5,1048576,1MB,8,31.2
q5,1048576,1MB,9,29.6
q5,1048576,1MB,10,23.0
q5,1048576,1MB,1,72.1
q5,1048576,1MB,2,67.6
q5,1048576,1MB,3,65.6
q5,1048576,1MB,4,60.8
q5,1048576,1MB,5,56.9
q5,1048576,1MB,6,51.1
q5,1048576,1MB,7,36.9
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,71.1
q5,1048576,1MB,2,66.6
q5,1048576,1MB,3,64.6
q5,1048576,1MB,4,59.8
q5,1048576,1MB,5,55.8
q5,1048576,1MB,6,50.1
q5,1048576,1MB,7,36.3
q5,1048576,1MB,8,31.0
q5,1048576,1MB,9,29.4
q5,1048576,1MB,10,22.9
q5,1048576,1MB,1,71.6
q5,1048576,1MB,2,67.1
q5,1048576,1MB,3,65.1
q5,1048576,1MB,4,60.2
q5,1048576,1MB,5,56.2
q5,1048576,1MB,6,50.4
q5,1048576,1MB,7,36.5
q5,1048576,1MB,8,31.2
q5,1048576,1MB,9,29.6
q5,1048576,1MB,10,23.1
q5,1048576,1MB,1,74.4
q5,1048576,1MB,2,68.6
q5,1048576,1MB,3,66.4
q5,1048576,1MB,4,61.5
q5,1048576,1MB,5,57.5
q5,1048576,1MB,6,51.6
q5,1048576,1MB,7,37.1
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.1
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,72.1
q5,1048576,1MB,2,67.7
q5,1048576,1MB,3,65.6
q5,1048576,1MB,4,60.8
q5,1048576,1MB,5,56.9
q5,1048576,1MB,6,51.1
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.0
q5,1048576,1MB,10,23.4
q5,1048576,1MB,1,72.2
q5,1048576,1MB,2,67.7
q5,1048576,1MB,3,65.6
q5,1048576,1MB,4,60.7
q5,1048576,1MB,5,56.7
q5,1048576,1MB,6,50.9
q5,1048576,1MB,7,37.1
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,72.5
q5,1048576,1MB,2,67.9
q5,1048576,1MB,3,65.9
q5,1048576,1MB,4,61.0
q5,1048576,1MB,5,56.8
q5,1048576,1MB,6,50.8
q5,1048576,1MB,7,37.6
q5,1048576,1MB,8,32.2
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,24.1
q5,1048576,1MB,1,73.4
q5,1048576,1MB,2,68.7
q5,1048576,1MB,3,65.9
q5,1048576,1MB,4,60.2
q5,1048576,1MB,5,56.2
q5,1048576,1MB,6,50.4
q5,1048576,1MB,7,37.0
q5,1048576,1MB,8,31.4
q5,1048576,1MB,9,29.7
q5,1048576,1MB,10,23.1
q5,1048576,1MB,1,73.2
q5,1048576,1MB,2,68.8
q5,1048576,1MB,3,66.8
q5,1048576,1MB,4,61.9
q5,1048576,1MB,5,57.8
q5,1048576,1MB,6,51.8
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.5
q5,1048576,1MB,1,71.9
q5,1048576,1MB,2,67.5
q5,1048576,1MB,3,65.5
q5,1048576,1MB,4,60.7
q5,1048576,1MB,5,56.6
q5,1048576,1MB,6,50.7
q5,1048576,1MB,7,37.4
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.1
q5,1048576,1MB,10,23.5
q5,1048576,1MB,1,72.3
q5,1048576,1MB,2,67.9
q5,1048576,1MB,3,65.8
q5,1048576,1MB,4,61.0
q5,1048576,1MB,5,57.0
q5,1048576,1MB,6,51.2
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.3
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,71.0
q5,1048576,1MB,2,66.6
q5,1048576,1MB,3,64.6
q5,1048576,1MB,4,59.8
q5,1048576,1MB,5,55.8
q5,1048576,1MB,6,49.9
q5,1048576,1MB,7,36.3
q5,1048576,1MB,8,31.0
q5,1048576,1MB,9,29.3
q5,1048576,1MB,10,22.8
q5,1048576,1MB,1,71.8
q5,1048576,1MB,2,67.3
q5,1048576,1MB,3,65.3
q5,1048576,1MB,4,60.5
q5,1048576,1MB,5,56.5
q5,1048576,1MB,6,50.6
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.4
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,72.0
q5,1048576,1MB,2,67.5
q5,1048576,1MB,3,65.4
q5,1048576,1MB,4,60.6
q5,1048576,1MB,5,56.6
q5,1048576,1MB,6,50.9
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,73.0
q5,1048576,1MB,2,68.6
q5,1048576,1MB,3,66.6
q5,1048576,1MB,4,61.8
q5,1048576,1MB,5,57.7
q5,1048576,1MB,6,51.8
q5,1048576,1MB,7,36.9
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.1
q5,1048576,1MB,1,72.6
q5,1048576,1MB,2,68.2
q5,1048576,1MB,3,66.2
q5,1048576,1MB,4,61.4
q5,1048576,1MB,5,57.4
q5,1048576,1MB,6,51.4
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,73.0
q5,1048576,1MB,2,68.6
q5,1048576,1MB,3,66.5
q5,1048576,1MB,4,61.6
q5,1048576,1MB,5,57.6
q5,1048576,1MB,6,51.8
q5,1048576,1MB,7,36.9
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.9
q5,1048576,1MB,10,23.2
q5,1048576,1MB,1,73.6
q5,1048576,1MB,2,69.1
q5,1048576,1MB,3,67.1
q5,1048576,1MB,4,62.3
q5,1048576,1MB,5,58.2
q5,1048576,1MB,6,52.2
q5,1048576,1MB,7,38.0
q5,1048576,1MB,8,32.6
q5,1048576,1MB,9,30.9
q5,1048576,1MB,10,24.2
q5,1048576,1MB,1,71.5
q5,1048576,1MB,2,67.1
q5,1048576,1MB,3,65.1
q5,1048576,1MB,4,60.3
q5,1048576,1MB,5,56.3
q5,1048576,1MB,6,50.6
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.4
q5,1048576,1MB,10,23.8
q5,1048576,1MB,1,71.1
q5,1048576,1MB,2,66.7
q5,1048576,1MB,3,64.6
q5,1048576,1MB,4,59.6
q5,1048576,1MB,5,55.5
q5,1048576,1MB,6,49.6
q5,1048576,1MB,7,36.6
q5,1048576,1MB,8,31.2
q5,1048576,1MB,9,29.6
q5,1048576,1MB,10,23.1
q5,1048576,1MB,1,72.3
q5,1048576,1MB,2,67.9
q5,1048576,1MB,3,65.9
q5,1048576,1MB,4,61.0
q5,1048576,1MB,5,57.0
q5,1048576,1MB,6,51.1
q5,1048576,1MB,7,37.1
q5,1048576,1MB,8,31.8
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,72.1
q5,1048576,1MB,2,67.6
q5,1048576,1MB,3,65.5
q5,1048576,1MB,4,60.6
q5,1048576,1MB,5,56.5
q5,1048576,1MB,6,50.5
q5,1048576,1MB,7,36.6
q5,1048576,1MB,8,31.2
q5,1048576,1MB,9,29.5
q5,1048576,1MB,10,22.9
q5,1048576,1MB,1,70.9
q5,1048576,1MB,2,66.5
q5,1048576,1MB,3,64.5
q5,1048576,1MB,4,59.7
q5,1048576,1MB,5,55.7
q5,1048576,1MB,6,49.9
q5,1048576,1MB,7,36.6
q5,1048576,1MB,8,31.3
q5,1048576,1MB,9,29.7
q5,1048576,1MB,10,23.2
q5,1048576,1MB,1,72.5
q5,1048576,1MB,2,68.1
q5,1048576,1MB,3,66.1
q5,1048576,1MB,4,61.2
q5,1048576,1MB,5,57.3
q5,1048576,1MB,6,51.5
q5,1048576,1MB,7,37.4
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.4
q5,1048576,1MB,10,23.8
q5,1048576,1MB,1,72.0
q5,1048576,1MB,2,67.6
q5,1048576,1MB,3,65.6
q5,1048576,1MB,4,60.6
q5,1048576,1MB,5,56.6
q5,1048576,1MB,6,50.7
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.7
q5,1048576,1MB,1,71.2
q5,1048576,1MB,2,66.8
q5,1048576,1MB,3,64.7
q5,1048576,1MB,4,59.8
q5,1048576,1MB,5,55.8
q5,1048576,1MB,6,49.9
q5,1048576,1MB,7,36.8
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,71.7
q5,1048576,1MB,2,67.3
q5,1048576,1MB,3,65.3
q5,1048576,1MB,4,60.4
q5,1048576,1MB,5,56.4
q5,1048576,1MB,6,50.5
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.3
q5,1048576,1MB,10,23.8
q5,1048576,1MB,1,73.5
q5,1048576,1MB,2,69.0
q5,1048576,1MB,3,67.0
q5,1048576,1MB,4,62.1
q5,1048576,1MB,5,58.0
q5,1048576,1MB,6,52.1
q5,1048576,1MB,7,38.5
q5,1048576,1MB,8,33.1
q5,1048576,1MB,9,31.4
q5,1048576,1MB,10,24.7
q5,1048576,1MB,1,73.2
q5,1048576,1MB,2,68.7
q5,1048576,1MB,3,66.7
q5,1048576,1MB,4,61.9
q5,1048576,1MB,5,57.9
q5,1048576,1MB,6,52.0
q5,1048576,1MB,7,37.6
q5,1048576,1MB,8,32.3
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,24.1
q5,1048576,1MB,1,72.0
q5,1048576,1MB,2,67.7
q5,1048576,1MB,3,65.6
q5,1048576,1MB,4,60.8
q5,1048576,1MB,5,56.8
q5,1048576,1MB,6,51.0
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,71.0
q5,1048576,1MB,2,66.6
q5,1048576,1MB,3,64.6
q5,1048576,1MB,4,59.8
q5,1048576,1MB,5,55.9
q5,1048576,1MB,6,50.0
q5,1048576,1MB,7,36.5
q5,1048576,1MB,8,31.1
q5,1048576,1MB,9,29.5
q5,1048576,1MB,10,22.9
q5,1048576,1MB,1,70.7
q5,1048576,1MB,2,66.3
q5,1048576,1MB,3,64.3
q5,1048576,1MB,4,59.5
q5,1048576,1MB,5,55.6
q5,1048576,1MB,6,49.8
q5,1048576,1MB,7,36.4
q5,1048576,1MB,8,31.1
q5,1048576,1MB,9,29.4
q5,1048576,1MB,10,23.0
q5,1048576,1MB,1,71.6
q5,1048576,1MB,2,67.1
q5,1048576,1MB,3,65.1
q5,1048576,1MB,4,60.3
q5,1048576,1MB,5,56.3
q5,1048576,1MB,6,50.5
q5,1048576,1MB,7,36.8
q5,1048576,1MB,8,31.5
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,71.4
q5,1048576,1MB,2,67.0
q5,1048576,1MB,3,65.0
q5,1048576,1MB,4,60.2
q5,1048576,1MB,5,56.2
q5,1048576,1MB,6,50.4
q5,1048576,1MB,7,36.9
q5,1048576,1MB,8,31.6
q5,1048576,1MB,9,29.9
q5,1048576,1MB,10,23.4
q5,1048576,1MB,1,73.3
q5,1048576,1MB,2,68.8
q5,1048576,1MB,3,66.8
q5,1048576,1MB,4,61.6
q5,1048576,1MB,5,57.4
q5,1048576,1MB,6,51.4
q5,1048576,1MB,7,37.4
q5,1048576,1MB,8,32.1
q5,1048576,1MB,9,30.5
q5,1048576,1MB,10,24.0
q5,1048576,1MB,1,70.9
q5,1048576,1MB,2,66.5
q5,1048576,1MB,3,64.4
q5,1048576,1MB,4,59.6
q5,1048576,1MB,5,55.6
q5,1048576,1MB,6,49.8
q5,1048576,1MB,7,36.8
q5,1048576,1MB,8,31.4
q5,1048576,1MB,9,29.8
q5,1048576,1MB,10,23.3
q5,1048576,1MB,1,72.6
q5,1048576,1MB,2,68.0
q5,1048576,1MB,3,66.0
q5,1048576,1MB,4,61.1
q5,1048576,1MB,5,57.2
q5,1048576,1MB,6,51.3
q5,1048576,1MB,7,38.0
q5,1048576,1MB,8,32.7
q5,1048576,1MB,9,31.0
q5,1048576,1MB,10,24.5
q5,1048576,1MB,1,71.4
q5,1048576,1MB,2,66.9
q5,1048576,1MB,3,64.9
q5,1048576,1MB,4,60.1
q5,1048576,1MB,5,56.2
q5,1048576,1MB,6,50.4
q5,1048576,1MB,7,37.2
q5,1048576,1MB,8,31.9
q5,1048576,1MB,9,30.2
q5,1048576,1MB,10,23.6
q5,1048576,1MB,1,72.2
q5,1048576,1MB,2,67.8
q5,1048576,1MB,3,65.8
q5,1048576,1MB,4,61.0
q5,1048576,1MB,5,57.0
q5,1048576,1MB,6,51.2
q5,1048576,1MB,7,37.6
q5,1048576,1MB,8,32.2
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,24.0
q5,1048576,1MB,1,75.6
q5,1048576,1MB,2,70.9
q5,1048576,1MB,3,68.7
q5,1048576,1MB,4,63.6
q5,1048576,1MB,5,59.3
q5,1048576,1MB,6,53.2
q5,1048576,1MB,7,39.5
q5,1048576,1MB,8,34.2
q5,1048576,1MB,9,32.4
q5,1048576,1MB,10,25.8
q5,1048576,1MB,1,71.0
q5,1048576,1MB,2,66.5
q5,1048576,1MB,3,64.5
q5,1048576,1MB,4,59.7
q5,1048576,1MB,5,55.7
q5,1048576,1MB,6,50.0
q5,1048576,1MB,7,37.0
q5,1048576,1MB,8,31.7
q5,1048576,1MB,9,30.0
q5,1048576,1MB,10,23.5
q5,1048576,1MB,1,72.2
q5,1048576,1MB,2,67.7
q5,1048576,1MB,3,65.7
q5,1048576,1MB,4,60.9
q5,1048576,1MB,5,57.0
q5,1048576,1MB,6,51.2
q5,1048576,1MB,7,37.3
q5,1048576,1MB,8,32.0
q5,1048576,1MB,9,30.3
q5,1048576,1MB,10,23.8
q5,1048576,1MB,1,71.7
q5,1048576,1MB,2,67.2
q5,1048576,1MB,3,65.2
q5,1048576,1MB,4,60.3
q5,1048576,1MB,5,56.4
q5,1048576,1MB,6,50.5
q5,1048576,1MB,7,36.7
q5,1048576,1MB,8,31.3
q5,1048576,1MB,9,29.7
q5,1048576,1MB,10,23.0
q5,1048576,1MB,1,72.8
q5,1048576,1MB,2,68.1
q5,1048576,1MB,3,66.0
q5,1048576,1MB,4,60.9
q5,1048576,1MB,5,56.8
q5,1048576,1MB,6,50.9
q5,1048576,1MB,7,37.6
q5,1048576,1MB,8,32.2
q5,1048576,1MB,9,30.6
q5,1048576,1MB,10,24.0
q5,1048576,1MB,1,71.8
