label,join_buffer_size_bytes,spill_ratio,spill_count,optimistic_count,optimism_level,duration_s
query77,786432,0.0,0,0,0.0,0.047071049
query77,786432,0.0,0,0,0.0,0.047381913
query77,786432,0.0,0,0,0.0,0.047062354
query77,786432,0.0,0,0,0.0,0.047524118
query77,786432,0.0,0,0,0.0,0.046566246
query77,786432,0.0,0,0,0.0,0.046981967
query77,786432,0.0,0,0,0.0,0.046364185
query77,786432,0.0,0,0,0.0,0.048540533
query77,786432,0.0,0,0,0.0,0.046110504
query77,786432,0.0,0,0,0.0,0.048223449
query77,786432,0.0,0,0,0.0,0.04682231
query77,786432,0.0,0,0,0.0,0.047120077
query77,786432,0.0,0,0,0.0,0.04650961
query77,786432,0.0,0,0,0.0,0.04726303
query77,786432,0.0,0,0,0.0,0.04707475
query77,786432,0.0,0,0,0.0,0.047693636
query77,786432,0.0,0,0,0.0,0.046441386
query77,786432,0.0,0,0,0.0,0.047058616
query77,786432,0.0,0,0,0.0,0.046197159
query77,786432,0.0,0,0,0.0,0.047403998
query77,786432,0.0,0,0,0.0,0.046868523
query77,786432,0.0,0,0,0.0,0.047496789
query77,786432,0.0,0,0,0.0,0.046916127
query77,786432,0.0,0,0,0.0,0.046569151
query77,786432,0.0,0,0,0.0,0.047744443
query77,786432,0.0,0,0,0.0,0.046824673
query77,786432,0.0,0,0,0.0,0.045365768
query77,786432,0.0,0,0,0.0,0.049248028
query77,786432,0.0,0,0,0.0,0.046884465
query77,786432,0.0,0,0,0.0,0.04819302
query77,786432,0.0,0,0,0.0,0.046374743
query77,786432,0.0,0,0,0.0,0.046672879
query77,786432,0.0,0,0,0.0,0.046648543
query77,786432,0.0,0,0,0.0,0.047127912
query77,786432,0.0,0,0,0.0,0.04625318
query77,786432,0.0,0,0,0.0,0.048623094
query77,786432,0.0,0,0,0.0,0.046484096
query77,786432,0.0,0,0,0.0,0.047881811
query77,786432,0.0,0,0,0.0,0.048617446
query77,786432,0.0,0,0,0.0,0.048350598
query77,786432,0.0,0,0,0.0,0.046217512
query77,786432,0.0,0,0,0.0,0.047130133
query77,786432,0.0,0,0,0.0,0.046778608
query77,786432,0.0,0,0,0.0,0.047148956
query77,786432,0.0,0,0,0.0,0.047107593
query77,786432,0.0,0,0,0.0,0.046600141
query77,786432,0.0,0,0,0.0,0.04651904
query77,786432,0.0,0,0,0.0,0.046847715
query77,786432,0.0,0,0,0.0,0.047383738
query77,786432,0.0,0,0,0.0,0.047588164
query77,786432,0.0,0,0,0.0,0.046808411
query77,786432,0.0,0,0,0.0,0.048796287
query77,786432,0.0,0,0,0.0,0.046672909
query77,786432,0.0,0,0,0.0,0.047163344
query77,786432,0.0,0,0,0.0,0.046220034
query77,786432,0.0,0,0,0.0,0.048156718
query77,786432,0.0,0,0,0.0,0.046033532
query77,786432,0.0,0,0,0.0,0.047483574
query77,786432,0.0,0,0,0.0,0.046923987
query77,786432,0.0,0,0,0.0,0.04730637
query77,786432,0.0,0,0,0.0,0.046370132
query77,786432,0.0,0,0,0.0,0.047584721
query77,786432,0.0,0,0,0.0,0.045766382
query77,786432,0.0,0,0,0.0,0.048464778
query77,786432,0.0,0,0,0.0,0.047364181
query77,786432,0.0,0,0,0.0,0.047451091
query77,786432,0.0,0,0,0.0,0.047854781
query77,786432,0.0,0,0,0.0,0.046939758
query77,786432,0.0,0,0,0.0,0.048081266
query77,786432,0.0,0,0,0.0,0.048185046
query77,786432,0.0,0,0,0.0,0.048554392
query77,786432,0.0,0,0,0.0,0.047062179
query77,786432,0.0,0,0,0.0,0.04785859
query77,786432,0.0,0,0,0.0,0.04647929
query77,786432,0.0,0,0,0.0,0.046853591
query77,786432,0.0,0,0,0.0,0.047608365
query77,786432,0.0,0,0,0.0,0.046377789
query77,786432,0.0,0,0,0.0,0.046867383
query77,786432,0.0,0,0,0.0,0.047726653
query77,786432,0.0,0,0,0.0,0.046233635
query77,786432,0.0,0,0,0.0,0.048194686
query77,786432,0.0,0,0,0.0,0.046935498
query77,786432,0.0,0,0,0.0,0.046546446
query77,786432,0.0,0,0,0.0,0.047120726
query77,786432,0.0,0,0,0.0,0.046658614
query77,786432,0.0,0,0,0.0,0.047433135
query77,786432,0.0,0,0,0.0,0.047513549
query77,786432,0.0,0,0,0.0,0.054277819
query77,786432,0.0,0,0,0.0,0.046976447
query77,786432,0.0,0,0,0.0,0.046266847
query77,786432,0.0,0,0,0.0,0.048306651
query77,786432,0.0,0,0,0.0,0.047000994
query77,786432,0.0,0,0,0.0,0.047166865
query77,786432,0.0,0,0,0.0,0.04648659
query77,786432,0.0,0,0,0.0,0.046732189
query77,786432,0.0,0,0,0.0,0.046710453
query77,786432,0.0,0,0,0.0,0.047691006
query77,786432,0.0,0,0,0.0,0.046886883
query77,786432,0.0,0,0,0.0,0.047322583
query77,786432,0.0,0,0,0.0,0.046225839
query77,786432,0.0,0,0,0.0,0.047209018
query77,786432,0.0,0,0,0.0,0.04696801
query77,786432,0.0,0,0,0.0,0.046748365
query77,786432,0.0,0,0,0.0,0.047205121
query77,786432,0.0,0,0,0.0,0.046267782
query77,786432,0.0,0,0,0.0,0.047114638
query77,786432,0.0,0,0,0.0,0.04622859
query77,786432,0.0,0,0,0.0,0.047630894
query77,786432,0.0,0,0,0.0,0.04687609
query77,786432,0.0,0,0,0.0,0.046622107
query77,786432,0.0,0,0,0.0,0.047289164
query77,786432,0.0,0,0,0.0,0.047051683
query77,786432,0.0,0,0,0.0,0.046587248
query77,786432,0.0,0,0,0.0,0.046328645
query77,786432,0.0,0,0,0.0,0.047636347
query77,786432,0.0,0,0,0.0,0.046761434
query77,786432,0.0,0,0,0.0,0.046063784
query77,786432,0.0,0,0,0.0,0.048475898
query77,786432,0.0,0,0,0.0,0.045696451
query77,786432,0.0,0,0,0.0,0.048068678
query77,786432,0.0,0,0,0.0,0.04759755
query77,786432,0.0,0,0,0.0,0.046657388
query77,786432,0.0,0,0,0.0,0.046985789
query77,786432,0.0,0,0,0.0,0.046857003
query77,786432,0.0,0,0,0.0,0.046211103
query77,786432,0.0,0,0,0.0,0.047086479
query77,786432,0.0,0,0,0.0,0.046432492
query77,786432,0.0,0,0,0.0,0.04636416
query77,786432,0.0,0,0,0.0,0.046675856
query77,786432,0.0,0,0,0.0,0.047120427
query77,786432,0.0,0,0,0.0,0.047407196
query77,786432,0.0,0,0,0.0,0.046962146
query77,786432,0.0,0,0,0.0,0.047228917
query77,786432,0.0,0,0,0.0,0.047403475
query77,786432,0.0,0,0,0.0,0.048163951
query77,786432,0.0,0,0,0.0,0.047151631
query77,786432,0.0,0,0,0.0,0.04685539
query77,786432,0.0,0,0,0.0,0.04765991
query77,786432,0.0,0,0,0.0,0.046052603
query77,786432,0.0,0,0,0.0,0.047301347
query77,786432,0.0,0,0,0.0,0.047770007
query77,786432,0.0,0,0,0.0,0.046605313
query77,786432,0.0,0,0,0.0,0.047743819
query77,786432,0.0,0,0,0.0,0.04652488
query77,786432,0.0,0,0,0.0,0.047222448
query77,786432,0.0,0,0,0.0,0.047171137
query77,786432,0.0,0,0,0.0,0.046389725
query77,786432,0.0,0,0,0.0,0.046733167
query77,786432,0.0,0,0,0.0,0.04658263
query77,786432,0.0,0,0,0.0,0.046845848
query77,786432,0.0,0,0,0.0,0.04670281
query77,786432,0.0,0,0,0.0,0.047678424
query77,786432,0.0,0,0,0.0,0.045599098
