command,mean,stddev,median,user,system,min,max
10a,11.6374097717,0,11.6374097717,0.0105618,0.004055619999999999,11.6374097717,11.6374097717
11a,0.05955639670000001,0,0.05955639670000001,0.0107878,0.0031086199999999994,0.05955639670000001,0.05955639670000001
11b,0.057343729700000005,0,0.057343729700000005,0.011386799999999999,0.00368862,0.057343729700000005,0.057343729700000005
11c,2.7191141467,0,2.7191141467,0.0112448,0.00426062,2.7191141467,2.7191141467
11d,1.9260125637,0,1.9260125637,0.010732799999999999,0.00391762,1.9260125637,1.9260125637
12a,2.3592041887,0,2.3592041887,0.0109248,0.00305362,2.3592041887,2.3592041887
12b,2.2919198137,0,2.2919198137,0.0110418,0.0035986199999999994,2.2919198137,2.2919198137
12c,8.7211901047,0,8.7211901047,0.0107338,0.00395562,8.7211901047,8.7211901047
13a,4.7934639797,0,4.7934639797,0.010961799999999999,0.003990619999999999,4.7934639797,4.7934639797
13b,5.2007785217,0,5.2007785217,0.010895799999999999,0.00523062,5.2007785217,5.2007785217
13c,4.3699172717,0,4.3699172717,0.0109658,0.0034706199999999998,4.3699172717,4.3699172717
13d,17.8962973137,0,17.8962973137,0.0106258,0.0033236199999999994,17.8962973137,17.8962973137
14a,5.0502089387,0,5.0502089387,0.0106748,0.00442062,5.0502089387,5.0502089387
14b,2.3098661047,0,2.3098661047,0.011299799999999999,0.00439762,2.3098661047,2.3098661047
14c,11.753175604700001,0,11.753175604700001,0.010609799999999999,0.00321662,11.753175604700001,11.753175604700001
15a,1.8841048137,0,1.8841048137,0.010810799999999999,0.00409162,1.8841048137,1.8841048137
15b,1.0153928966999999,0,1.0153928966999999,0.0106068,0.00318462,1.0153928966999999,1.0153928966999999
15c,5.4215554797,0,5.4215554797,0.010534799999999999,0.00329462,5.4215554797,5.4215554797
15d,5.7479206467,0,5.7479206467,0.010732799999999999,0.00425562,5.7479206467,5.7479206467
16a,3.2041441887,0,3.2041441887,0.0105978,0.00332962,3.2041441887,3.2041441887
16b,22.0085293967,0,22.0085293967,0.0106378,0.004741619999999999,22.0085293967,22.0085293967
16c,27.0650303547,0,27.0650303547,0.0116118,0.006067619999999999,27.0650303547,27.0650303547
16d,7.9546471047,0,7.9546471047,0.010966799999999999,0.00497962,7.9546471047,7.9546471047
17a,13.2022357307,0,13.2022357307,0.010978799999999999,0.0032016199999999996,13.2022357307,13.2022357307
17b,8.967231355700001,0,8.967231355700001,0.010980799999999999,0.00459462,8.967231355700001,8.967231355700001
17c,7.9408257717,0,7.9408257717,0.0113038,0.00349162,7.9408257717,7.9408257717
17d,11.2488218547,0,11.2488218547,0.0111348,0.0035616199999999997,11.2488218547,11.2488218547
17e,16.5025944807,0,16.5025944807,0.0113408,0.00571762,16.5025944807,16.5025944807
17f,13.591370896699999,0,13.591370896699999,0.0123448,0.00566562,13.591370896699999,13.591370896699999
18a,12.1535371047,0,12.1535371047,0.0115268,0.005975619999999999,12.1535371047,12.1535371047
18b,6.2027094807,0,6.2027094807,0.0107818,0.0033956199999999994,6.2027094807,6.2027094807
18c,22.5716746467,0,22.5716746467,0.0110128,0.00496062,22.5716746467,22.5716746467
19a,40.532929021700006,0,40.532929021700006,0.0109238,0.00484962,40.532929021700006,40.532929021700006
19b,3.1570402717,0,3.1570402717,0.0108828,0.004774619999999999,3.1570402717,3.1570402717
19c,2.4647772297,0,2.4647772297,0.010706799999999999,0.00373462,2.4647772297,2.4647772297
19d,16.5040085627,0,16.5040085627,0.0107148,0.00520262,16.5040085627,16.5040085627
1a,1.3972708137,0,1.3972708137,0.010959799999999999,0.00394962,1.3972708137,1.3972708137
1b,1.0857916047,0,1.0857916047,0.0105138,0.0030216199999999996,1.0857916047,1.0857916047
1c,1.1023761047,0,1.1023761047,0.0105118,0.00326962,1.1023761047,1.1023761047
1d,1.0831851467,0,1.0831851467,0.0105708,0.0030696199999999995,1.0831851467,1.0831851467
20a,13.3939062297,0,13.3939062297,0.0105708,0.0031216199999999994,13.3939062297,13.3939062297
20b,7.7741074797,0,7.7741074797,0.0109328,0.00505762,7.7741074797,7.7741074797
20c,4.0238112717,0,4.0238112717,0.0107238,0.0039456199999999995,4.0238112717,4.0238112717
21a,0.06357902170000002,0,0.06357902170000002,0.0105828,0.00311962,0.06357902170000002,0.06357902170000002
21b,0.0380588547,0,0.0380588547,0.0113368,0.00454262,0.0380588547,0.0380588547
21c,0.0383225217,0,0.0383225217,0.010581799999999999,0.0030456199999999998,0.0383225217,0.0383225217
22a,6.4737966877,0,6.4737966877,0.0105358,0.00362762,6.4737966877,6.4737966877
22b,2.1594617297,0,2.1594617297,0.0107748,0.00386462,2.1594617297,2.1594617297
